Date,Close
1/3/2003,39.139999
1/6/2003,39.450001
1/7/2003,39
1/8/2003,38.41
1/9/2003,38.57
1/10/2003,38.349998
1/13/2003,38.105
1/14/2003,38.005001
1/15/2003,38
1/16/2003,37.665001
1/17/2003,37.165001
1/21/2003,37.084999
1/22/2003,37.125
1/23/2003,37.220001
1/24/2003,36.880001
1/27/2003,36.549999
1/28/2003,36.685001
1/29/2003,36.915001
1/30/2003,36.825001
1/31/2003,37.224998
2/3/2003,37.25
2/4/2003,37.154999
2/5/2003,37.334999
2/6/2003,37.334999
2/7/2003,37.049999
2/10/2003,37.299999
2/11/2003,36.994999
2/12/2003,36.705002
2/13/2003,36.689999
2/14/2003,36.610001
2/18/2003,37.044998
2/19/2003,37.299999
2/20/2003,37.325001
2/21/2003,37.790001
2/24/2003,37.419998
2/25/2003,37.75
2/26/2003,37.575001
2/27/2003,37.875
2/28/2003,37.945
3/3/2003,37.904999
3/4/2003,37.674999
3/5/2003,37.700001
3/6/2003,37.48
3/7/2003,37.25
3/10/2003,36.705002
3/11/2003,36.66
3/12/2003,36.5
3/13/2003,37.064999
3/14/2003,36.889999
3/17/2003,37.625
3/18/2003,37.755001
3/19/2003,38.244999
3/20/2003,38.564999
3/21/2003,39.200001
3/24/2003,38.244999
3/25/2003,38.66
3/26/2003,38.889999
3/27/2003,38.669998
3/28/2003,38.529999
3/31/2003,38.325001
4/1/2003,38.974998
4/2/2003,39.389999
4/3/2003,39.099998
4/4/2003,39.025002
4/7/2003,39.349998
4/8/2003,39.25
4/9/2003,39.055
4/10/2003,39.174999
4/11/2003,38.959999
4/14/2003,39.474998
4/15/2003,39.645
4/16/2003,39.75
4/17/2003,40.119999
4/21/2003,40.244999
4/22/2003,40.794998
4/23/2003,40.810001
4/24/2003,40.474998
4/25/2003,40.145
4/28/2003,40.005001
4/29/2003,40.099998
4/30/2003,39.705002
5/1/2003,40.049999
5/2/2003,40.404999
5/5/2003,40.875
5/6/2003,41.105
5/7/2003,40.990002
5/8/2003,41.145
5/9/2003,41.450001
5/12/2003,41.775002
5/13/2003,41.845001
5/14/2003,41.665001
5/15/2003,41.66
5/16/2003,41.935001
5/19/2003,41.73
5/20/2003,42.119999
5/21/2003,42.224998
5/22/2003,42.650002
5/23/2003,42.845001
5/27/2003,42.790001
5/28/2003,42.125
5/29/2003,41.32
5/30/2003,42.174999
6/2/2003,42.389999
6/3/2003,42.369999
6/4/2003,43.080002
6/5/2003,43.075001
6/6/2003,43.5
6/9/2003,43.215
6/10/2003,43.625
6/11/2003,44.044998
6/12/2003,43.625
6/13/2003,42.34
6/16/2003,42.785
6/17/2003,42.485001
6/18/2003,41.950001
6/19/2003,42.009998
6/20/2003,42
6/23/2003,41.435001
6/24/2003,41.740002
6/25/2003,41.970001
6/26/2003,42.48
6/27/2003,42.459999
6/30/2003,42.299999
7/1/2003,42.799999
7/2/2003,43.375
7/3/2003,43.599998
7/7/2003,43.950001
7/8/2003,44.119999
7/9/2003,43.849998
7/10/2003,43.259998
7/11/2003,43.634998
7/14/2003,44.044998
7/15/2003,43.959999
7/16/2003,43.994999
7/17/2003,43.445
7/18/2003,43.57
7/21/2003,43.549999
7/22/2003,43.715
7/23/2003,43.645
7/24/2003,43.759998
7/25/2003,44.099998
7/28/2003,43.900002
7/29/2003,44.189999
7/30/2003,44.744999
7/31/2003,44.625
8/1/2003,44.450001
8/4/2003,44.130001
8/5/2003,43.994999
8/6/2003,44.099998
8/7/2003,44.23
8/8/2003,44.369999
8/11/2003,44.305
8/12/2003,44.290001
8/13/2003,44.025002
8/14/2003,44.290001
8/15/2003,44.130001
8/18/2003,44.375
8/19/2003,44.525002
8/20/2003,44.650002
8/21/2003,44.73
8/22/2003,44.395
8/25/2003,43.919998
8/26/2003,44.375
8/27/2003,44.764999
8/28/2003,44.744999
8/29/2003,45
9/2/2003,45.540001
9/3/2003,45.880001
9/4/2003,46.09
9/5/2003,45.889999
9/8/2003,46.014999
9/9/2003,45.849998
9/10/2003,45.049999
9/11/2003,45.445
9/12/2003,44.990002
9/15/2003,44.895
9/16/2003,44.880001
9/17/2003,44.715
9/18/2003,44.965
9/19/2003,45.310001
9/22/2003,45.150002
9/23/2003,45.455002
9/24/2003,45.205002
9/25/2003,45.16
9/26/2003,45.205002
9/29/2003,45.424999
9/30/2003,45.705002
10/1/2003,46.025002
10/2/2003,46.375
10/3/2003,46.869999
10/6/2003,47.424999
10/7/2003,47.200001
10/8/2003,47.23
10/9/2003,47.294998
10/10/2003,47.375
10/13/2003,47.549999
10/14/2003,47.584999
10/15/2003,47.474998
10/16/2003,47.535
10/17/2003,47.110001
10/20/2003,47.005001
10/21/2003,47.049999
10/22/2003,46.720001
10/23/2003,46.25
10/24/2003,45.875
10/27/2003,46.415001
10/28/2003,46.099998
10/29/2003,46.560001
10/30/2003,46.674999
10/31/2003,46.5
11/3/2003,47.139999
11/4/2003,47.275002
11/5/2003,47.200001
11/6/2003,47.549999
11/7/2003,47.764999
11/10/2003,47.665001
11/11/2003,47.375
11/12/2003,48.09
11/13/2003,48.195
11/14/2003,48.450001
11/17/2003,48.099998
11/18/2003,48.169998
11/19/2003,48.075001
11/20/2003,47.459999
11/21/2003,47.099998
11/24/2003,47.66
11/25/2003,48.200001
11/26/2003,48.380001
11/28/2003,48.52
12/1/2003,49.150002
12/2/2003,49.125
12/3/2003,49.005001
12/4/2003,48.799999
12/5/2003,48.805
12/8/2003,49.185001
12/9/2003,49.150002
12/10/2003,48.955002
12/11/2003,49.419998
12/12/2003,48.724998
12/15/2003,48.5
12/16/2003,48.825001
12/17/2003,48.855
12/18/2003,48.985001
12/19/2003,49.134998
12/22/2003,49.345001
12/23/2003,49.215
12/24/2003,49.459999
12/26/2003,49.535
12/29/2003,49.779999
12/30/2003,49.98
12/31/2003,49.634998
1/2/2004,49.490002
1/5/2004,49.509998
1/6/2004,49.599998
1/7/2004,49.380001
1/8/2004,49.48
1/9/2004,49.525002
1/12/2004,49.575001
1/13/2004,49.625
1/14/2004,50
1/15/2004,49.939999
1/16/2004,49.575001
1/20/2004,49.599998
1/21/2004,49.689999
1/22/2004,49.919998
1/23/2004,50.25
1/26/2004,50.91
1/27/2004,51.404999
1/28/2004,51.215
1/29/2004,51.325001
1/30/2004,51.654999
2/2/2004,52.299999
2/3/2004,52.215
2/4/2004,51.34
2/5/2004,51.404999
2/6/2004,52.549999
2/9/2004,52.490002
2/10/2004,52.849998
2/11/2004,53.200001
2/12/2004,52.540001
2/13/2004,52.224998
2/17/2004,52.299999
2/18/2004,52.325001
2/19/2004,52.224998
2/20/2004,52.235001
2/23/2004,52.255001
2/24/2004,52.360001
2/25/2004,52.685001
2/26/2004,52.555
2/27/2004,52.584999
3/1/2004,53.5
3/2/2004,53.84
3/3/2004,54.099998
3/4/2004,54.25
3/5/2004,54.575001
3/8/2004,54.584999
3/9/2004,54.5
3/10/2004,53.799999
3/11/2004,53.174999
3/12/2004,53.724998
3/15/2004,53.380001
3/16/2004,53.525002
3/17/2004,54.299999
3/18/2004,54.584999
3/19/2004,54.805
3/22/2004,54.450001
3/23/2004,54.525002
3/24/2004,54.235001
3/25/2004,54.724998
3/26/2004,53.625
3/29/2004,53.75
3/30/2004,54.445
3/31/2004,54.724998
4/1/2004,55.355
4/2/2004,54.709999
4/5/2004,52.560001
4/6/2004,50.549999
4/7/2004,51.25
4/8/2004,50.25
4/12/2004,47.799999
4/13/2004,47.400002
4/14/2004,46.990002
4/15/2004,48
4/16/2004,48.5
4/19/2004,48.674999
4/20/2004,46.849998
4/21/2004,47.075001
4/22/2004,47.724998
4/23/2004,47.25
4/26/2004,47.619999
4/27/2004,48
4/28/2004,47.400002
4/29/2004,46.700001
4/30/2004,46.549999
5/3/2004,47.25
5/4/2004,47.325001
5/5/2004,47.105
5/6/2004,47.099998
5/7/2004,45.525002
5/10/2004,44.924999
5/11/2004,45.349998
5/12/2004,45.25
5/13/2004,45.294998
5/14/2004,45.900002
5/17/2004,46.119999
5/18/2004,47
5/19/2004,45.900002
5/20/2004,46.974998
5/21/2004,46.900002
5/24/2004,47.209999
5/25/2004,48.299999
5/26/2004,49.02
5/27/2004,49.169998
5/28/2004,49.720001
6/1/2004,49.150002
6/2/2004,49.849998
6/3/2004,49.700001
6/4/2004,49.75
6/7/2004,50.200001
6/8/2004,50.150002
6/9/2004,49.875
6/10/2004,49.650002
6/14/2004,48.650002
6/15/2004,49.625
6/16/2004,49.875
6/17/2004,50.299999
6/18/2004,50.375
6/21/2004,50.974998
6/22/2004,50.900002
6/23/2004,51.150002
6/24/2004,51.244999
6/25/2004,50.700001
6/28/2004,51.049999
6/29/2004,50
6/30/2004,50.514999
7/1/2004,50.615002
7/2/2004,51.625
7/6/2004,51.299999
7/7/2004,51.950001
7/8/2004,51.200001
7/9/2004,51.174999
7/12/2004,51.575001
7/13/2004,51.055
7/14/2004,51.400002
7/15/2004,51.950001
7/16/2004,51.849998
7/19/2004,52.294998
7/20/2004,52.299999
7/21/2004,51.700001
7/22/2004,50.759998
7/23/2004,50.255001
7/26/2004,49.875
7/27/2004,49.945
7/28/2004,50.299999
7/29/2004,50.34
7/30/2004,50.650002
8/2/2004,51.424999
8/3/2004,51.645
8/4/2004,52.055
8/5/2004,51.275002
8/6/2004,51.200001
8/9/2004,51.075001
8/10/2004,51.445
8/11/2004,51.375
8/12/2004,50.860001
8/13/2004,50.875
8/16/2004,51.555
8/17/2004,52.099998
8/18/2004,52.849998
8/19/2004,52.075001
8/20/2004,53.450001
8/23/2004,53.5
8/24/2004,54.075001
8/25/2004,53.799999
8/26/2004,54
8/27/2004,54.07
8/30/2004,54.41
8/31/2004,54.825001
9/1/2004,54.639999
9/2/2004,54.950001
9/3/2004,55.25
9/7/2004,55.825001
9/8/2004,55.735001
9/9/2004,54.830002
9/10/2004,54.875
9/13/2004,54.419998
9/14/2004,53.75
9/15/2004,54.044998
9/16/2004,54.994999
9/17/2004,54.724998
9/20/2004,54.435001
9/21/2004,54.459999
9/22/2004,54.275002
9/23/2004,53.985001
9/24/2004,53.535
9/27/2004,53.400002
9/28/2004,53.66
9/29/2004,53.645
9/30/2004,53.98
10/1/2004,55.195
10/4/2004,55.150002
10/5/2004,55.32
10/6/2004,55.415001
10/7/2004,54.775002
10/8/2004,55.255001
10/11/2004,55
10/12/2004,55.555
10/13/2004,55.299999
10/14/2004,55.650002
10/15/2004,56.125
10/18/2004,56.474998
10/19/2004,55.955002
10/20/2004,55.650002
10/21/2004,56.349998
10/22/2004,55.799999
10/25/2004,55.669998
10/26/2004,56.299999
10/27/2004,56.779999
10/28/2004,56.900002
10/29/2004,56.755001
11/1/2004,57.299999
11/2/2004,56.900002
11/3/2004,57.450001
11/4/2004,58.494999
11/5/2004,56.799999
11/8/2004,57.125
11/9/2004,57.290001
11/10/2004,57.634998
11/11/2004,58.09
11/12/2004,59.424999
11/15/2004,60.060001
11/16/2004,59.5
11/17/2004,58.275002
11/18/2004,58.349998
11/19/2004,57.549999
11/22/2004,57.98
11/23/2004,58.599998
11/24/2004,59.400002
11/26/2004,59.049999
11/29/2004,58.900002
11/30/2004,59.165001
12/1/2004,60.380001
12/2/2004,59.830002
12/3/2004,60.869999
12/6/2004,61.150002
12/7/2004,60.310001
12/8/2004,60.43
12/9/2004,60.849998
12/10/2004,61.494999
12/13/2004,61.349998
12/14/2004,61.200001
12/15/2004,61.525002
12/16/2004,61
12/17/2004,61.470001
12/20/2004,61.424999
12/21/2004,61.924999
12/22/2004,62.334999
12/23/2004,60.799999
12/27/2004,60.945
12/28/2004,61.154999
12/29/2004,61.450001
12/30/2004,61.764999
12/31/2004,61.599998
1/3/2005,60.834999
1/4/2005,60
1/5/2005,57.755001
1/6/2005,58.25
1/7/2005,58.244999
1/10/2005,58.209999
1/11/2005,57.494999
1/12/2005,57.275002
1/13/2005,57.549999
1/14/2005,58.220001
1/18/2005,58.860001
1/19/2005,58.955002
1/20/2005,58.584999
1/21/2005,58.724998
1/24/2005,58.150002
1/25/2005,56.959999
1/26/2005,57.049999
1/27/2005,56.450001
1/28/2005,56.709999
1/31/2005,56.349998
2/1/2005,57.195
2/2/2005,57.849998
2/3/2005,57.674999
2/4/2005,58.5
2/7/2005,58.369999
2/8/2005,58.505001
2/9/2005,58.849998
2/10/2005,59.060001
2/11/2005,59.299999
2/14/2005,59.415001
2/15/2005,59.595001
2/16/2005,59.900002
2/17/2005,59.865002
2/18/2005,59.25
2/22/2005,57.654999
2/23/2005,57.689999
2/24/2005,57.5
2/25/2005,58.625
2/28/2005,58.23
3/1/2005,58.73
3/2/2005,58.5
3/3/2005,58.605
3/4/2005,59.825001
3/7/2005,60.400002
3/8/2005,59.799999
3/9/2005,58.049999
3/10/2005,58.5
3/11/2005,57.654999
3/14/2005,58.564999
3/15/2005,58.435001
3/16/2005,57.709999
3/17/2005,58.325001
3/18/2005,57.935001
3/21/2005,57.5
3/22/2005,56.5
3/23/2005,56.200001
3/24/2005,55.705002
3/28/2005,55.674999
3/29/2005,55.595001
