Date,Close*,High,Low,Open,Adj Close**,Volume
12/3/2020,1059.03,1066.52,1053.49,1054.45,1059.03,487500
12/2/2020,1051.69,1054.51,1038.26,1044.21,1051.69,396300
12/1/2020,1046.75,1054.3,1040.76,1045.15,1046.75,486500
11/30/2020,1034.51,1056.4,1032.86,1056.4,1034.51,498700
11/27/2020,1059.67,1061.94,1052.08,1060.04,1059.67,210500
11/25/2020,1060.05,1065.31,1052.49,1065.31,1060.05,400400
11/24/2020,1069.41,1074.5,1053.31,1053.31,1069.41,585100
11/23/2020,1043.03,1048.12,1028.05,1028.05,1043.03,524800
11/20/2020,1020.23,1022.18,1013.44,1017.06,1020.23,390100
11/19/2020,1021.83,1022.32,1006.37,1013.15,1021.83,405000
11/18/2020,1015.33,1037.26,1015.32,1032.02,1015.33,497800
11/17/2020,1028.57,1031.44,1004.38,1015.75,1028.57,472000
11/16/2020,1023.52,1024.16,1008.03,1008.32,1023.52,492900
11/13/2020,994.29,998.21,975.55,975.55,994.29,369100
11/12/2020,968.5,982.54,959.97,982.54,968.5,498100
11/11/2020,989.44,1001.13,981.13,999.8,989.44,416300
11/10/2020,996,1000.12,975.89,976.75,996,560700
11/9/2020,970.41,1000.58,948.41,948.41,970.41,776800
11/6/2020,925.22,939.45,924.74,938.85,925.22,416600
11/5/2020,934.94,938.21,914.36,914.36,934.94,419100
11/4/2020,909.54,920.19,901.61,910.61,909.54,391900
11/3/2020,918.9,923.04,906.46,906.46,918.9,411200
11/2/2020,895.39,895.44,883.66,885.43,895.39,399300
10/30/2020,876.59,889.96,869.16,885.72,876.59,460400
10/29/2020,888.66,891.52,869.24,874.09,888.66,433900
10/28/2020,874.84,888.91,874.27,887.24,874.84,490700
10/27/2020,901.87,914.78,901.87,913.45,901.87,354400
10/26/2020,913.96,924.87,903.21,924.87,913.96,380800
10/23/2020,933.72,935.76,925.75,933.41,933.72,370800
10/22/2020,928.92,930.16,914.79,917.75,928.92,420000
10/21/2020,915.07,923.04,914.86,920.72,915.07,405300
10/20/2020,919.25,928.26,917.81,919.16,919.25,402100
10/19/2020,913.09,931.8,912.02,926.86,913.09,396500
10/16/2020,923.71,931.92,923.71,928.45,923.71,355700
10/15/2020,929.57,930.99,904.58,908.05,929.57,377300
10/14/2020,917.35,930.28,917.03,924.11,917.35,376100
10/13/2020,922.27,926.83,919.4,926.83,922.27,388300
10/12/2020,932.78,934.55,925.55,927.44,932.78,385700
10/9/2020,926.19,932.54,922.37,928.48,926.19,459000
10/8/2020,922.07,922.85,912.32,915.64,922.07,463500
10/7/2020,908.49,911.89,901.99,902.32,908.49,462100
10/6/2020,895.26,919.38,895.26,902.43,895.26,537000
10/5/2020,896.44,897.38,882.83,882.83,896.44,415600
10/2/2020,876.58,879.62,848.48,854.52,876.58,591000
10/1/2020,867.47,867.89,853.64,858.65,867.47,586800
9/30/2020,855.27,868.78,849.63,854.88,855.27,603400
9/29/2020,853.35,858.74,844.89,857.47,853.35,399100
9/28/2020,858.07,861.7,843.95,843.95,858.07,428700
9/25/2020,834.93,838.12,822.06,823.38,834.93,398300
9/24/2020,826.8,839.97,814.65,823.12,826.8,482900
9/23/2020,822.63,853.29,822.53,846.82,822.63,459500
9/22/2020,846.18,847.39,835.54,842.7,846.18,459000
9/21/2020,840.53,858.18,831.28,858.18,840.53,518600
9/18/2020,870.57,883.88,861.39,879.91,870.57,1036300
9/17/2020,875.86,879.83,867.14,874.52,875.86,483200
9/16/2020,882.78,894.25,879.75,880.38,882.78,522800
9/15/2020,876.74,885.78,875.59,881.73,876.74,442400
9/14/2020,877.1,878.44,867.11,867.29,877.1,412200
9/11/2020,861.93,872.39,855.28,870.13,861.93,399000
9/10/2020,867.53,886.66,867.34,882.12,867.53,436900
9/9/2020,879.29,883.24,872.1,875.55,879.29,391000
9/8/2020,870.5,885.08,869.78,885.08,870.5,428500
9/4/2020,891.81,907.73,876.56,904.31,891.81,429300
9/3/2020,896.17,920.52,892.29,919.62,896.17,549000
9/2/2020,920.2,922.22,906.41,910.43,920.2,615900
9/1/2020,909.34,909.39,893.49,896.27,909.34,410100
8/31/2020,898.79,910.49,898.79,910.49,898.79,487900
8/28/2020,912.02,912.02,905.06,909.01,912.02,354200
8/27/2020,905.46,912.14,900.7,905.31,905.46,372300
8/26/2020,902.38,910.34,901.48,909.46,902.38,362100
8/25/2020,910.35,914.57,902.4,913.48,910.35,339200
8/24/2020,909.73,909.75,896.62,899.66,909.73,384400
8/21/2020,894.74,899.53,889.38,897.44,894.74,421300
8/20/2020,900.74,906.48,897.94,901.11,900.74,356500
8/19/2020,908.43,917.22,906.03,907.69,908.43,414700
8/18/2020,907.13,918.24,905.71,918.24,907.13,401000
8/17/2020,919.09,920.26,913.42,919.1,919.09,359100
8/14/2020,917.9,922.1,910.62,913.16,917.9,447300
8/13/2020,917.57,924.72,915.09,919.97,917.57,384800
8/12/2020,924.17,931.2,917.09,928.61,924.17,446000
8/11/2020,919.79,937.09,916.32,929.14,919.79,533200
8/10/2020,920.49,927.27,914.1,914.1,920.49,505000
8/7/2020,911.67,911.78,893.35,894.77,911.67,482200
8/6/2020,896,900.45,891.77,900.08,896,489900
8/5/2020,900.61,900.98,887.54,888.35,900.61,680900
8/4/2020,881.14,881.24,871.31,874.14,881.14,483700
8/3/2020,876.19,877.62,864.68,868.55,876.19,528300
7/31/2020,865.38,870.92,849.27,869.42,865.38,884900
7/30/2020,871.44,873.55,860.86,868.31,871.44,480400
7/29/2020,877.44,878.54,858.8,858.8,877.44,518500
7/28/2020,855.41,864.5,855.14,859.83,855.41,456000
7/27/2020,861.83,861.98,848.15,851.93,861.83,446500
7/24/2020,851.59,862.73,850.38,862.73,851.59,425600
7/23/2020,866.14,873.52,857.4,860.08,866.14,532700
7/22/2020,860.64,864.36,853.93,855.25,860.64,470200
7/21/2020,859.38,863.01,848.34,848.34,859.38,618500
7/20/2020,841.87,846.81,838.08,845.08,841.87,512800
7/17/2020,847.18,853.43,842.7,847.91,847.18,418200
7/16/2020,847.31,852.71,842.4,848.17,847.31,429500
7/15/2020,853.1,857.53,837.67,837.67,853.1,589500
7/14/2020,822.99,823.2,805.79,808.26,822.99,447800
7/13/2020,809.47,834.63,809.17,824.08,809.47,517200
7/10/2020,817.37,817.55,799.25,800.68,817.37,494500
7/9/2020,799.86,817.74,792.12,817.5,799.86,570000
7/8/2020,818.56,822.69,803.9,814.33,818.56,503500
7/7/2020,815.23,828.72,813.22,825.56,815.23,540300
7/6/2020,831.89,842.94,828.49,836.36,831.89,497400
7/2/2020,823.95,841.66,821.96,832.93,823.95,452500
7/1/2020,819.82,839.87,817.6,832.98,819.82,578300
6/30/2020,831.89,833.72,815.92,816.81,831.89,588900
6/29/2020,820.26,823.76,794.11,796.16,820.26,558700
6/26/2020,788.69,806.29,787.46,806.29,788.69,1166200
6/25/2020,812,812.4,789.62,793.2,812,638900
6/24/2020,798.3,837.4,789.51,834.04,798.3,681800
6/23/2020,828.1,837.4,824.38,834.04,828.1,586800
6/22/2020,825.13,825.18,806.5,814.78,825.13,612600
6/19/2020,818.76,839.57,814.22,836.89,818.76,1423900
6/18/2020,829.29,838.7,821.71,824.25,829.29,598400
6/17/2020,832.2,852.39,831.31,852.39,832.2,578100
6/16/2020,850.16,865.1,835.07,857.5,850.16,770000
6/15/2020,829.29,835.67,783.83,790.4,829.29,738100
6/12/2020,812.49,830.06,790.85,819.93,812.49,776900
6/11/2020,792.25,832.8,791.34,832.8,792.25,924400
6/10/2020,863.09,891.48,862.87,891.48,863.09,1030800
6/9/2020,894.77,904.82,886.84,902.99,894.77,1067000
6/8/2020,917.81,919.91,908.41,910.8,917.81,1831000
6/5/2020,899.33,911.53,889.04,889.04,899.33,1599000
6/4/2020,861.45,866.95,839.86,843.89,861.45,831400
6/3/2020,849.27,854.4,833.24,833.24,849.27,727200
6/2/2020,820.26,823.81,812.74,817.24,820.26,606400
6/1/2020,811,821.52,803.54,805.24,811,576100
5/29/2020,803.11,807.13,791.94,804.05,803.11,812000
5/28/2020,811.49,846.92,808.79,844.72,811.49,688800
5/27/2020,837.98,839.74,806.23,820.44,837.98,742400
5/26/2020,806.47,811.37,796.53,796.53,806.47,691600
5/22/2020,775.34,775.58,763.86,774.44,775.34,436400
5/21/2020,771.41,776.55,763.84,769.96,771.41,698600
5/20/2020,771.25,774.89,758.44,758.44,771.25,663700
5/19/2020,747.78,766.86,747.55,760.75,747.78,715200
5/18/2020,763.72,766.71,733.69,733.69,763.72,932600
5/15/2020,712.38,715.7,695.16,700.85,712.38,933100
5/14/2020,703.17,703.17,667.48,688.19,703.17,725300
5/13/2020,700.59,724.77,691.01,724.77,700.59,923800
5/12/2020,728.74,761.23,728.5,758.74,728.74,766500
5/11/2020,756.76,766.27,747.96,764.21,756.76,687700
5/8/2020,770.87,770.87,752.44,752.44,770.87,673000
5/7/2020,740.46,745.8,735.98,738.86,740.46,608800
5/6/2020,729.41,747.26,728.43,742.07,729.41,620200
5/5/2020,738.71,759.81,736.73,747.18,738.71,727300
5/4/2020,736.02,739.11,721.72,730.49,736.02,608400
5/1/2020,740.02,756.28,730.06,756.28,740.02,729500
4/30/2020,771.11,791.71,770.15,791.71,771.11,1160500
4/29/2020,802.96,810.26,778.49,780.7,802.96,958600
4/28/2020,761.08,769.02,750.63,760.94,761.08,799900
4/27/2020,745.84,751.16,720.35,720.35,745.84,718300
4/24/2020,715.14,719.55,704.3,711.78,715.14,922700
4/23/2020,707.49,717.88,700.86,700.86,707.49,1178000
4/22/2020,698.74,709.64,695.76,705.6,698.74,667500
4/21/2020,692.66,698.33,685.63,692.85,692.66,611100
4/20/2020,708.12,719.95,701.83,710.97,708.12,710100
4/17/2020,722.58,724.54,707.72,707.72,722.58,792000
4/16/2020,691.42,704.15,677.65,697.35,691.42,605700
4/15/2020,695.73,711.83,691.75,711.83,695.73,633100
4/14/2020,731.1,741.39,722.34,732.89,731.1,623300
4/13/2020,718.35,740.66,711.24,740.66,718.35,650300
4/9/2020,743.23,745.16,680.86,687.81,743.23,1021200
4/8/2020,707.08,711.91,680.86,687.81,707.08,738400
4/7/2020,677.65,709.88,673.13,692.62,677.65,824400
4/6/2020,674.65,675.91,645.21,645.21,674.65,669500
4/3/2020,622.35,645.26,610.39,640.98,622.35,744200
4/2/2020,645.29,657.06,627.26,631.56,645.29,699300
4/1/2020,635.66,663.17,630.15,663.17,635.66,665700
3/31/2020,684.84,691.24,671.95,682.74,684.84,672900
3/30/2020,685.32,686.41,660.64,672.34,685.32,628900
3/27/2020,669.88,689.03,665.03,681.41,669.88,618000
3/26/2020,700.66,701.58,662.19,662.19,700.66,856900
3/25/2020,655.4,681.96,634.81,651.08,655.4,847600
3/24/2020,649.32,649.34,616.81,616.81,649.32,784000
3/23/2020,595.67,607.18,577.38,606.14,595.67,677900
3/20/2020,604.74,652.15,601.66,639.04,604.74,1029600
3/19/2020,635.19,643.9,585.07,598.9,635.19,870500
3/18/2020,600.82,649.4,582.41,649.4,600.82,877400
3/17/2020,670.06,670.06,612.61,636.77,670.06,939000
3/16/2020,629.36,704.65,628.09,704.65,629.36,908500
3/13/2020,725.46,725.46,666.12,692.1,725.46,892800
3/12/2020,671.3,733.95,671.07,733.95,671.3,916000
3/11/2020,757.53,789.16,747.56,788.92,757.53,762800
3/10/2020,806.03,807.85,770.17,800.36,806.03,880100
3/9/2020,783.53,841.25,782.37,841.25,783.53,989300
3/6/2020,867.2,875.8,848.02,866.82,867.2,695700
3/5/2020,883.67,901.56,873.87,901.56,883.67,574300
3/4/2020,916.47,916.47,892.39,899.36,916.47,523300
3/3/2020,888.6,922.99,879.64,908.19,888.6,611600
3/2/2020,907.89,907.98,875.95,888.03,907.89,648700
2/28/2020,884.78,893.25,869.24,885.24,884.78,845200
2/27/2020,899.84,933.63,898.19,921.7,899.84,785600
2/26/2020,935.03,957.06,934.38,950.42,935.03,593800
2/25/2020,946.92,983.43,944.49,982.99,946.92,660100
2/24/2020,980.05,990.08,975.2,990.08,980.05,551900
2/21/2020,1009.62,1019.37,1006.26,1019.37,1009.62,504100
2/20/2020,1020.96,1023.21,1010.52,1014.36,1020.96,525200
2/19/2020,1016.31,1019.33,1013.51,1015.22,1016.31,428900
2/18/2020,1012.67,1017.59,1007.72,1016.12,1012.67,421300
2/14/2020,1018.27,1023.64,1015.37,1023.64,1018.27,398200
2/13/2020,1023.47,1024.89,1014.13,1015.6,1023.47,383300
2/12/2020,1019.72,1020.4,1015.82,1018.41,1019.72,510400
2/11/2020,1012.97,1019.18,1009.81,1010.79,1012.97,453300
2/10/2020,1005.6,1005.64,999.44,1000.29,1005.6,420300
2/7/2020,1002.05,1013.29,999.9,1013.29,1002.05,447000
2/6/2020,1016.66,1024.84,1016.37,1024.13,1016.66,424000
2/5/2020,1020.2,1021.19,1008.62,1009.61,1020.2,510100
2/4/2020,1001.12,1005.05,999.32,999.32,1001.12,474600
2/3/2020,988.83,993.59,983.45,983.45,988.83,497500
1/31/2020,979.84,998.78,977.68,998.35,979.84,536200
1/30/2020,1003.03,1003.47,992.64,998.66,1003.03,417600
1/29/2020,1004.42,1016.33,1004.28,1014.14,1004.42,441800
1/28/2020,1012.23,1014.67,1008.05,1009.43,1012.23,437200
1/27/2020,1003.93,1009.3,996.66,1003.18,1003.93,459500
1/24/2020,1015.98,1033.48,1010.16,1033.48,1015.98,594200
1/23/2020,1031.47,1032.3,1018.87,1027.57,1031.47,647700
1/22/2020,1029.52,1034.84,1028.34,1033.11,1029.52,402700
1/21/2020,1029.72,1035.43,1027.99,1035.43,1029.72,501800
1/17/2020,1039.28,1046.34,1037.6,1046.34,1039.28,451600
1/16/2020,1041.03,1043.68,1034.11,1034.44,1041.03,460500
1/15/2020,1027.61,1031.15,1021.34,1021.73,1027.61,456100
1/14/2020,1023.68,1029.19,1016.52,1019.59,1023.68,482400
1/13/2020,1020.33,1020.46,1008.29,1011.02,1020.33,465900
1/10/2020,1010.84,1016.15,1006.82,1016.13,1010.84,407200
1/9/2020,1015.79,1020.65,1014.9,1020.12,1015.79,510900
1/8/2020,1016.51,1019.95,1013.66,1013.71,1016.51,508800
1/7/2020,1014.09,1017.7,1012.56,1017.1,1014.09,429700
1/6/2020,1019.76,1021.02,1009.85,1014.3,1019.76,472300
1/3/2020,1020.93,1021.73,1011.31,1012.26,1020.93,677900
1/2/2020,1020.83,1027.08,1012.4,1026.94,1020.83,473300
12/31/2019,1021.18,1024.55,1014.73,1015.06,1021.18,458400
12/30/2019,1018.02,1022.39,1014.03,1019.86,1018.02,456300
12/27/2019,1018.87,1025.89,1017.34,1025.73,1018.87,418200
12/26/2019,1023.7,1026.04,1021.65,1025.76,1023.7,324600
12/24/2019,1024.69,1024.7,1022.39,1024,1024.69,200800
12/23/2019,1022.67,1024.99,1018.63,1024.68,1022.67,436600
12/20/2019,1022.88,1026.15,1021.66,1024.89,1022.88,1206200
12/19/2019,1022.44,1022.5,1018.08,1019.81,1022.44,483100
12/18/2019,1019.53,1020.89,1013.85,1017.46,1019.53,524300
12/17/2019,1015.72,1015.8,1009.18,1010.05,1015.72,460100
12/16/2019,1007.93,1015.7,1007.58,1008.63,1007.93,505600
12/13/2019,1002.79,1012.19,999.96,1008.34,1002.79,443400
12/12/2019,1009.59,1015.3,997.7,999.27,1009.59,498200
12/11/2019,999.04,1000.31,995.07,999.52,999.04,403400
12/10/2019,998.87,1001.44,996.15,998.14,998.87,403200
12/9/2019,999.06,1002.71,998.96,999.71,999.06,454300
12/6/2019,1002.13,1006.07,995.96,996.02,1002.13,504100
12/5/2019,988.01,991.09,985.38,987.87,988.01,432100
12/4/2019,985.29,989.24,981.38,981.38,985.29,474400
12/3/2019,977.51,977.93,968.87,972.98,977.51,530900
12/2/2019,981.57,994.95,980.69,994.94,981.57,408700
11/29/2019,993.51,998.36,992.88,996.14,993.51,198800
11/27/2019,999.99,1001.13,996.65,997.82,999.99,317400
11/26/2019,995.57,1000.84,993.55,995.41,995.57,461200
11/25/2019,995.86,998.1,976.61,976.8,995.86,470100
11/22/2019,972.13,973.74,967.64,973.64,972.13,370000
11/21/2019,969.46,976.55,967.08,976.54,969.46,434200
11/20/2019,974.03,982.3,969.3,975.8,974.03,489400
11/19/2019,980.21,983.42,977.47,982.44,980.21,427700
11/18/2019,978.66,980.81,976.34,980.81,978.66,417300
11/15/2019,982.71,984.12,977.82,983.75,982.71,498500
11/14/2019,977.88,982.9,976.7,978.3,977.88,470200
11/13/2019,979.62,981.69,975.2,979.18,979.62,472000
11/12/2019,985.47,991.52,984.02,986.88,985.47,436200
11/11/2019,985.62,986.38,981.57,983.42,985.62,400400
11/8/2019,988.56,989.27,982.49,985.27,988.56,471200
11/7/2019,987.52,996.68,984.97,992.11,987.52,506400
11/6/2019,984.54,989.19,982.42,988.19,984.54,575000
11/5/2019,990.18,997.05,989.21,991.16,990.18,558900
11/4/2019,988.81,990.29,984.67,987.38,988.81,556200
11/1/2019,980.42,980.79,970.01,970.4,980.42,537800
10/31/2019,965.35,972.19,958.91,972.19,965.35,544900
10/30/2019,975.91,979.24,968.61,978.78,975.91,478400
10/29/2019,980.36,983.06,973.92,974.38,980.36,455500
10/28/2019,976.54,980.44,971.54,971.59,976.54,397100
10/25/2019,968.12,970.6,960.58,961.29,968.12,412100
10/24/2019,961.55,966.51,957.31,966.51,961.55,422600
10/23/2019,963.82,963.96,957.29,960.43,963.82,453900
10/22/2019,965.24,965.38,955.53,960.68,965.24,461300
10/21/2019,958.85,964.24,957.08,957.08,958.85,465600
10/18/2019,950.37,955.22,943.87,950.84,950.37,413400
10/17/2019,955.41,956.11,948.42,949.28,955.41,427300
10/16/2019,945.05,949.08,940.74,940.74,945.05,398200
10/15/2019,942.32,946.41,932.27,934.38,942.32,429100
10/14/2019,932.17,933.11,926.79,932.14,932.17,347100
10/11/2019,935.6,945.59,929.21,929.21,935.6,437800
10/10/2019,918.36,923.33,916.45,918.12,918.36,399400
10/9/2019,916.17,919.66,914.13,919,916.17,345300
10/8/2019,912.64,920.49,912.25,920.44,912.64,392000
10/7/2019,928.71,935.15,924.01,927.92,928.71,401500
10/4/2019,930.46,930.53,918.66,922.78,930.46,350500
10/3/2019,921.11,922.16,906.71,916.19,921.11,413900
10/2/2019,919.11,923.5,912.94,922.81,919.11,454300
10/1/2019,929.27,958.34,926.66,951.93,929.27,432100
9/30/2019,947.72,952.54,944.97,947.62,947.72,428500
9/27/2019,946.31,957.75,942.26,954.31,946.31,395300
9/26/2019,952.48,961.59,949.98,961.36,952.48,388200
9/25/2019,962.76,964.43,949.51,950.11,962.76,434200
9/24/2019,950.06,965.7,948.45,964.33,950.06,497000
9/23/2019,962.44,966.5,957.18,958.31,962.44,448600
9/20/2019,962.11,969.54,957.85,965.97,962.11,916000
9/19/2019,965.34,977.88,964.79,972.53,965.34,421400
9/18/2019,970.34,976.06,962.95,976.06,970.34,404000
9/17/2019,976.6,977.03,970.09,976.05,976.6,457000
9/16/2019,979.19,982.98,972.81,973.43,979.19,565200
9/13/2019,975.95,983.13,975.13,978.65,975.95,433700
9/12/2019,974.43,978.59,965.21,975.39,974.43,491800
9/11/2019,974.99,975.46,952.59,957.51,974.99,650800
9/10/2019,954.91,955.27,938.14,942.52,954.91,607600
9/9/2019,943.39,943.6,930.9,932.71,943.39,498900
9/6/2019,930.11,936.66,929.7,933.77,930.11,385800
9/5/2019,932.4,940.36,923.65,924.22,932.4,451300
9/4/2019,914.47,916.73,910.7,913.27,914.47,385700
9/3/2019,905.97,914.96,902.43,913.07,905.97,413100
8/30/2019,918.74,925.43,914.85,924.41,918.74,355600
8/29/2019,920.04,921.75,914.12,914.12,920.04,410500
8/28/2019,906.02,910.39,891.6,892.82,906.02,367400
8/27/2019,895.22,912.1,894.2,912.1,895.22,-
8/26/2019,905.91,906.37,900.24,904.38,905.91,-
8/23/2019,896.5,925.03,894.72,920.5,896.5,398958900
8/22/2019,925.35,932.48,922.06,930.32,925.35,-
8/21/2019,928.11,929.19,925.62,928.82,928.11,-
8/20/2019,920.86,927.1,920.69,927.1,920.86,-
8/19/2019,929.36,934.39,928.55,929.46,929.36,-
8/16/2019,919.62,920.83,905.15,905.15,919.62,-
8/15/2019,899.48,905.06,895.9,904.86,899.48,411400
8/14/2019,902.75,918.02,900.8,918.02,902.75,454900
8/13/2019,929.89,939.57,917.9,920.62,929.89,412000
8/12/2019,920.48,926.26,918.79,926.26,920.48,301200
8/9/2019,930.75,940.4,928.81,940.4,930.75,420800
8/8/2019,942.35,943.04,927.2,927.2,942.35,480000
8/7/2019,922.68,925.16,908.72,914.16,922.68,479600
8/6/2019,921.79,922.6,909.91,916.84,921.79,456800
8/5/2019,911.71,927.47,901.75,927.47,911.71,487000
8/2/2019,938.14,944.65,930.79,944.65,938.14,411600
8/1/2019,948.24,971.28,945.12,964.67,948.24,556600
7/31/2019,963.4,977.96,958.4,969.14,963.4,541600
7/30/2019,967.7,968.18,950.46,952.42,967.7,474300
7/29/2019,957.27,962.94,955.15,962.02,957.27,371200
7/26/2019,962.51,964.35,955.41,955.85,962.51,349400
7/25/2019,953.1,963.18,951.86,962.06,953.1,394500
7/24/2019,962.84,963.9,943.68,943.96,962.84,380000
7/23/2019,946.92,947,939.37,941.79,946.92,405700
7/22/2019,938.25,945.51,937.26,942.12,938.25,360600
7/19/2019,940.44,948.68,940.2,942.26,940.44,387700
7/18/2019,942.66,944.34,937.59,940.22,942.66,376800
7/17/2019,940.88,947.61,939.05,947.61,940.88,359700
7/16/2019,948.23,953.06,944.12,946.05,948.23,367000
7/15/2019,946.96,955.42,944.17,954.19,946.96,318400
7/12/2019,952.53,955.78,944.47,945.72,952.53,310900
7/11/2019,944.35,950.71,939.98,949.94,944.35,333600
7/10/2019,948.75,953.76,945.8,951.2,948.75,337200
7/9/2019,946.94,947.1,942.31,945.2,946.94,326400
7/8/2019,948.66,955.94,947.16,955.05,948.66,305800
7/5/2019,958.42,958.48,946.45,951.55,958.42,263500
7/3/2019,950.9,950.9,950.9,950.9,950.9,181800
7/2/2019,948.46,954.39,943.25,953.25,948.46,326500
7/1/2019,954.83,967.46,950.27,953.25,954.83,398600
6/28/2019,953.25,955.1,942.59,942.59,953.25,825900
6/27/2019,940.34,940.34,924.67,924.67,940.34,372800
6/26/2019,922.64,928.37,922.42,925.53,922.64,376000
6/25/2019,922.19,928.58,921.79,927.19,922.19,376700
6/24/2019,926.59,938.97,926.54,938.24,926.59,375100
6/21/2019,937.05,942.7,934.54,941.29,937.05,627300
6/20/2019,945.14,948,939.96,946.13,945.14,379900
6/19/2019,938.16,938.8,933.84,936.38,938.16,374800
6/18/2019,936.03,942.63,928.81,928.81,936.03,386900
6/17/2019,924.01,929.19,923.48,924.55,924.01,343400
6/14/2019,923.57,930.81,923.54,930.81,923.57,315900
6/13/2019,932.22,932.63,925.39,925.52,932.22,358800
6/12/2019,921.83,924.01,918.44,922.14,921.83,357400
6/11/2019,924.04,935.04,920.44,932.19,924.04,399300
6/10/2019,926.6,933.38,923.87,924,926.6,352700
6/7/2019,919.89,923.44,914.97,915.9,919.89,386200
6/6/2019,913.42,918.16,904.32,915.93,913.42,366500
6/5/2019,916.22,922.15,908.14,921.13,916.22,390100
6/4/2019,918.89,919.01,902.82,902.82,918.89,420700
6/3/2019,894.52,897.83,887.5,888.96,894.52,427600
5/31/2019,888.72,892.78,885.7,891.46,888.72,440600
5/30/2019,901.32,911.04,896.77,905.58,901.32,366200
5/29/2019,904.09,906.33,897.58,906.33,904.09,452700
5/28/2019,911.79,921.36,911.64,918.65,911.79,410200
5/24/2019,917.54,918.85,911.77,914.52,917.54,352200
5/23/2019,909.45,922.38,904.74,922.38,909.45,528200
5/22/2019,930.24,936.59,927.77,936.18,930.24,369300
5/21/2019,939.63,941.04,932.3,932.3,939.63,352900
5/20/2019,928.23,933.63,925.79,928.6,928.23,331500
5/17/2019,934.56,948.69,933.58,942.95,934.56,375000
5/16/2019,949.34,955.95,947.03,947.03,949.34,321100
5/15/2019,946.06,947.78,936.14,937.94,946.06,315700
5/14/2019,944.77,948.08,936.33,937.25,944.77,339100
5/13/2019,934.68,950.34,932.52,950.34,934.68,421600
5/10/2019,964.29,965.58,947.04,958.89,964.29,385000
5/9/2019,962.41,964.14,948.51,957.44,962.41,443700
5/8/2019,963.63,973.15,963.47,969.7,963.63,409900
5/7/2019,971.02,983.67,963.93,982.06,971.02,428300
5/6/2019,989.32,991.44,973.47,976.1,989.32,374800
5/3/2019,989.22,989.41,972.05,972.05,989.22,407100
5/2/2019,969.1,973.69,960.07,964.6,969.1,390500
5/1/2019,966.76,977.81,966.39,976.62,966.76,551000
4/30/2019,975.06,978.35,968.33,977.88,975.06,408000
4/29/2019,976.96,980.72,973.35,973.54,976.96,318600
4/26/2019,972.87,973.02,962.13,964.31,972.87,325300
4/25/2019,964.06,971.2,958.02,971.2,964.06,353000
4/24/2019,973.85,977.14,970.28,971.22,973.85,363400
4/23/2019,971.62,973.85,957.98,958.48,971.62,366400
4/22/2019,957.25,961.51,953.13,961.51,957.25,356100
4/18/2019,962.66,965.81,958.15,962.41,962.66,306300
4/17/2019,964.55,973.61,960.33,972.59,964.55,333400
4/16/2019,970.12,970.99,966.23,968.86,970.12,317800
4/15/2019,966.08,972.6,963.48,971.08,966.08,269400
4/12/2019,969.91,972.91,966.26,970.41,969.91,313800
4/11/2019,965.77,969.05,964.45,968.43,965.77,295300
4/10/2019,967.44,968.37,954.39,954.39,967.44,354000
4/9/2019,952.93,962.99,951.88,962.26,952.93,322700
4/8/2019,964.85,964.99,960.17,964.29,964.85,303100
4/5/2019,966.15,966.71,959.34,959.34,966.15,357500
4/4/2019,957.65,957.68,950.33,950.39,957.65,321400
4/3/2019,950.39,955.91,948,952.44,950.39,374900
4/2/2019,946.53,950.98,942.22,950.98,946.53,323800
4/1/2019,951.15,951.56,944.03,944.03,951.15,346300
3/29/2019,939.3,945.79,934.69,942.95,939.3,418900
3/28/2019,938.65,939.12,928.24,931.46,938.65,303300
3/27/2019,930.12,933.38,919.66,930.44,930.12,336600
3/26/2019,930.71,936.8,926.09,927,930.71,337600
3/25/2019,922.32,928.16,911.36,917.18,922.32,341600
3/22/2019,918.09,947.47,918.05,947.32,918.09,424800
3/21/2019,952.13,957.41,937.54,938.08,952.13,369000
3/20/2019,940.28,953.45,935.97,946.8,940.28,359500
3/19/2019,947.56,958.89,946.04,958.21,947.56,353300
3/18/2019,954.97,956.71,946.28,948.15,954.97,369700
3/15/2019,947.25,954.32,945.27,947.46,947.25,747000
3/14/2019,946.8,951.69,946.41,950.86,946.8,325100
3/13/2019,951.5,956.39,950.31,950.44,951.5,358500
3/12/2019,949.24,952.35,945.8,950.38,949.24,338400
3/11/2019,949.24,949.36,936.16,936.25,949.24,353700
3/8/2019,934.18,935.99,927.95,930.5,934.18,340800
3/7/2019,935.73,945.2,934.58,945.2,935.73,398000
3/6/2019,945.78,964.97,945.35,964.97,945.78,428800
3/5/2019,964.83,969.33,963.94,969.33,964.83,351600
3/4/2019,969.12,981.13,963.19,980.23,969.12,437800
3/1/2019,978.79,980.64,971.15,978.61,978.79,418100
2/28/2019,973.71,976.78,970.43,975.94,973.71,475800
2/27/2019,976.89,977.26,969.81,974.39,976.89,426600
2/26/2019,975.84,984.23,975.74,982.84,975.84,375600
2/25/2019,984.53,994,984.52,990.87,984.53,372500
2/22/2019,987.29,987.37,981.57,985.17,987.29,380200
2/21/2019,982.95,986.83,978.87,986.83,982.95,370700
2/20/2019,987.87,988.86,979.79,980.72,987.87,424100
2/19/2019,980.86,983.37,971.9,973.18,980.86,356600
2/15/2019,975.24,975.96,964.21,965.5,975.24,380000
2/14/2019,961.15,965.69,954.04,955.53,961.15,406500
