Date,Close,High,Low,Open,Adj Close,Volume
1/2/1981,36.880001,36.880001,36.880001,36.880001,36.880001,0
1/5/1981,37.139999,37.139999,37.139999,37.139999,37.139999,0
1/6/1981,37.130001,37.130001,37.130001,37.130001,37.130001,0
1/7/1981,36.09,36.09,36.09,36.09,36.09,0
1/8/1981,35.77,35.77,35.77,35.77,35.77,0
1/9/1981,35.880001,35.880001,35.880001,35.880001,35.880001,0
1/12/1981,35.990002,35.990002,35.990002,35.990002,35.990002,0
1/13/1981,35.82,35.82,35.82,35.82,35.82,0
1/14/1981,36.119999,36.119999,36.119999,36.119999,36.119999,0
1/15/1981,36.330002,36.330002,36.330002,36.330002,36.330002,0
1/16/1981,36.560001,36.560001,36.560001,36.560001,36.560001,0
1/19/1981,36.599998,36.599998,36.599998,36.599998,36.599998,0
1/20/1981,36.080002,36.080002,36.080002,36.080002,36.080002,0
1/21/1981,35.860001,35.860001,35.860001,35.860001,35.860001,0
1/22/1981,35.66,35.66,35.66,35.66,35.66,0
1/23/1981,35.669998,35.669998,35.669998,35.669998,35.669998,0
1/26/1981,35.48,35.48,35.48,35.48,35.48,0
1/27/1981,35.82,35.82,35.82,35.82,35.82,0
1/28/1981,35.720001,35.720001,35.720001,35.720001,35.720001,0
1/29/1981,35.700001,35.700001,35.700001,35.700001,35.700001,0
1/30/1981,35.580002,35.580002,35.580002,35.580002,35.580002,0
2/2/1981,34.75,34.75,34.75,34.75,34.75,0
2/3/1981,34.889999,34.889999,34.889999,34.889999,34.889999,0
2/4/1981,35.029999,35.029999,35.029999,35.029999,35.029999,0
2/5/1981,35.450001,35.450001,35.450001,35.450001,35.450001,0
2/6/1981,35.59,35.59,35.59,35.59,35.59,0
2/9/1981,35.299999,35.299999,35.299999,35.299999,35.299999,0
2/10/1981,35.200001,35.200001,35.200001,35.200001,35.200001,0
2/11/1981,35.040001,35.040001,35.040001,35.040001,35.040001,0
2/12/1981,34.849998,34.849998,34.849998,34.849998,34.849998,0
2/13/1981,34.759998,34.759998,34.759998,34.759998,34.759998,0
2/17/1981,34.810001,34.810001,34.810001,34.810001,34.810001,0
2/18/1981,34.900002,34.900002,34.900002,34.900002,34.900002,0
2/19/1981,34.560001,34.560001,34.560001,34.560001,34.560001,0
2/20/1981,34.549999,34.549999,34.549999,34.549999,34.549999,0
2/23/1981,34.700001,34.700001,34.700001,34.700001,34.700001,0
2/24/1981,34.860001,34.860001,34.860001,34.860001,34.860001,0
2/25/1981,34.860001,34.860001,34.860001,34.860001,34.860001,0
2/26/1981,35.209999,35.209999,35.209999,35.209999,35.209999,0
2/27/1981,35.560001,35.560001,35.560001,35.560001,35.560001,0
3/2/1981,35.959999,35.959999,35.959999,35.959999,35.959999,0
3/3/1981,35.810001,35.810001,35.810001,35.810001,35.810001,0
3/4/1981,35.869999,35.869999,35.869999,35.869999,35.869999,0
3/5/1981,35.919998,35.919998,35.919998,35.919998,35.919998,0
3/6/1981,36.169998,36.169998,36.169998,36.169998,36.169998,0
3/9/1981,36.169998,36.169998,36.169998,36.169998,36.169998,0
3/10/1981,36.029999,36.029999,36.029999,36.029999,36.029999,0
3/11/1981,35.880001,35.880001,35.880001,35.880001,35.880001,0
3/12/1981,36.41,36.41,36.41,36.41,36.41,0
3/13/1981,36.759998,36.759998,36.759998,36.759998,36.759998,0
3/16/1981,37.07,37.07,37.07,37.07,37.07,0
3/17/1981,37.029999,37.029999,37.029999,37.029999,37.029999,0
3/18/1981,37.119999,37.119999,37.119999,37.119999,37.119999,0
3/19/1981,37.07,37.07,37.07,37.07,37.07,0
3/20/1981,37.279999,37.279999,37.279999,37.279999,37.279999,0
3/23/1981,37.400002,37.400002,37.400002,37.400002,37.400002,0
