Date,Close,High,Low,Open,Adj Close,Volume
3/2/1990,335.540009,335.540009,332.720001,332.73999,335.540009,164330000
3/5/1990,333.73999,336.380005,333.48999,335.540009,333.73999,140110000
3/6/1990,337.929993,337.929993,333.570007,333.73999,337.929993,143640000
3/7/1990,336.950012,338.839996,336.329987,337.929993,336.950012,163580000
3/8/1990,340.269989,340.660004,336.950012,336.950012,340.269989,170900000
3/9/1990,337.929993,340.269989,336.839996,340.119995,337.929993,150410000
3/12/1990,338.670013,339.079987,336.140015,337.929993,338.670013,114790000
3/13/1990,336,338.670013,335.359985,338.670013,336,145440000
3/14/1990,336.869995,337.630005,334.929993,336,336.869995,145060000
3/15/1990,338.070007,338.910004,336.869995,336.869995,338.070007,144410000
3/16/1990,341.910004,341.910004,338.070007,338.070007,341.910004,222520000
3/19/1990,343.529999,343.76001,339.119995,341.910004,343.529999,142300000
3/20/1990,341.570007,344.48999,340.869995,343.529999,341.570007,177320000
3/21/1990,339.73999,342.339996,339.559998,341.570007,339.73999,130990000
3/22/1990,335.690002,339.769989,333.619995,339.73999,335.690002,175930000
3/23/1990,337.220001,337.579987,335.690002,335.690002,337.220001,132070000
3/26/1990,337.630005,339.73999,337.220001,337.220001,337.630005,116110000
3/27/1990,341.5,341.5,337.029999,337.630005,341.5,131610000
3/28/1990,342,342.579987,340.600006,341.5,342,142300000
3/29/1990,340.790009,342.070007,339.769989,342,340.790009,132190000
3/30/1990,339.940002,341.410004,338.209991,340.790009,339.940002,139340000
4/2/1990,338.700012,339.940002,336.329987,339.940002,338.700012,124360000
4/3/1990,343.640015,343.76001,338.700012,338.700012,343.640015,154310000
4/4/1990,341.089996,344.119995,340.399994,343.640015,341.089996,159530000
4/5/1990,340.730011,342.850006,340.630005,341.089996,340.730011,144170000
4/6/1990,340.079987,341.730011,338.940002,340.730011,340.079987,137490000
4/9/1990,341.369995,341.829987,339.880005,340.079987,341.369995,114970000
4/10/1990,342.070007,342.410004,340.619995,341.369995,342.070007,136020000
4/11/1990,341.920013,343,341.26001,342.070007,341.920013,141080000
4/12/1990,344.339996,344.790009,341.910004,341.920013,344.339996,142470000
4/16/1990,344.73999,347.299988,344.100006,344.339996,344.73999,142810000
4/17/1990,344.679993,345.190002,342.059998,344.73999,344.679993,127990000
4/18/1990,340.720001,345.329987,340.109985,344.679993,340.720001,147130000
4/19/1990,338.089996,340.720001,337.589996,340.720001,338.089996,152930000
4/20/1990,335.119995,338.519989,333.410004,338.089996,335.119995,174260000
4/23/1990,331.049988,335.119995,330.089996,335.119995,331.049988,136150000
4/24/1990,330.359985,332.970001,329.709991,331.049988,330.359985,137360000
4/25/1990,332.029999,332.73999,330.359985,330.359985,332.029999,133480000
4/26/1990,332.920013,333.76001,330.670013,332.029999,332.920013,141330000
4/27/1990,329.109985,333.570007,328.709991,332.920013,329.109985,130630000
4/30/1990,330.799988,331.309998,327.76001,329.109985,330.799988,122750000
5/1/1990,332.25,332.829987,330.799988,330.799988,332.25,149020000
5/2/1990,334.480011,334.480011,332.149994,332.25,334.480011,141610000
5/3/1990,335.570007,337.019989,334.470001,334.480011,335.570007,145560000
5/4/1990,338.390015,338.459991,335.170013,335.579987,338.390015,140550000
5/7/1990,340.529999,341.070007,338.109985,338.390015,340.529999,132760000
5/8/1990,342.01001,342.029999,340.170013,340.529999,342.01001,144230000
5/9/1990,342.859985,343.079987,340.899994,342.01001,342.859985,152220000
5/10/1990,343.820007,344.980011,342.769989,342.869995,343.820007,158460000
5/11/1990,352,352.309998,343.820007,343.820007,352,234040000
5/14/1990,354.75,358.410004,351.950012,352,354.75,225410000
5/15/1990,354.279999,355.089996,352.839996,354.75,354.279999,165730000
5/16/1990,354,354.679993,351.950012,354.269989,354,159810000
5/17/1990,354.470001,356.920013,354,354,354.470001,164770000
5/18/1990,354.640015,354.640015,352.519989,354.470001,354.640015,162520000
5/21/1990,358,359.070007,353.779999,354.640015,358,166280000
5/22/1990,358.429993,360.5,356.089996,358,358.429993,203350000
5/23/1990,359.290009,359.290009,356.98999,358.429993,359.290009,172330000
5/24/1990,358.410004,359.559998,357.869995,359.290009,358.410004,155140000
5/25/1990,354.579987,358.410004,354.320007,358.410004,354.579987,120250000
5/29/1990,360.649994,360.649994,354.549988,354.579987,360.649994,137410000
5/30/1990,360.859985,362.26001,360,360.649994,360.859985,199540000
5/31/1990,361.230011,361.839996,360.230011,360.859985,361.230011,165690000
6/1/1990,363.160004,363.519989,361.209991,361.26001,363.160004,187860000
6/4/1990,367.399994,367.850006,362.429993,363.160004,367.399994,175520000
6/5/1990,366.640015,368.779999,365.48999,367.399994,366.640015,199720000
6/6/1990,364.959991,366.640015,364.420013,366.640015,364.959991,164030000
6/7/1990,363.149994,365.920013,361.600006,365.920013,363.149994,160360000
6/8/1990,358.709991,363.48999,357.679993,363.149994,358.709991,142600000
6/11/1990,361.630005,361.630005,357.700012,358.709991,361.630005,119550000
6/12/1990,366.25,367.269989,361.149994,361.630005,366.25,157100000
6/13/1990,364.899994,367.089996,364.51001,366.25,364.899994,158910000
6/14/1990,362.899994,364.899994,361.640015,364.899994,362.899994,135770000
6/15/1990,362.910004,363.140015,360.709991,362.890015,362.910004,205130000
6/18/1990,356.880005,362.910004,356.880005,362.910004,356.880005,133470000
6/19/1990,358.470001,358.899994,356.179993,356.880005,358.470001,134930000
6/20/1990,359.100006,359.910004,357,358.470001,359.100006,137420000
6/21/1990,360.470001,360.880005,357.630005,359.100006,360.470001,138570000
6/22/1990,355.429993,363.200012,355.309998,360.519989,355.429993,172570000
6/25/1990,352.309998,356.410004,351.910004,355.420013,352.309998,133100000
6/26/1990,352.059998,356.089996,351.850006,352.320007,352.059998,141420000
6/27/1990,355.140015,355.890015,351.230011,352.059998,355.140015,146620000
6/28/1990,357.630005,357.630005,355.160004,355.160004,357.630005,136120000
6/29/1990,358.019989,359.089996,357.299988,357.640015,358.019989,145510000
7/2/1990,359.540009,359.579987,357.540009,358.019989,359.540009,130200000
7/3/1990,360.160004,360.730011,359.440002,359.540009,360.160004,130050000
7/5/1990,355.679993,360.160004,354.859985,360.160004,355.679993,128320000
7/6/1990,358.420013,359.019989,354.640015,355.690002,358.420013,111730000
7/9/1990,359.519989,360.049988,358.109985,358.420013,359.519989,119390000
7/10/1990,356.48999,359.73999,356.410004,359.519989,356.48999,147630000
7/11/1990,361.230011,361.230011,356.48999,356.48999,361.230011,162220000
7/12/1990,365.440002,365.459991,360.570007,361.230011,365.440002,213180000
7/13/1990,367.309998,369.679993,365.450012,365.450012,367.309998,215600000
7/16/1990,368.950012,369.779999,367.309998,367.309998,368.950012,149430000
7/17/1990,367.519989,369.399994,364.98999,368.950012,367.519989,176790000
7/18/1990,364.220001,367.519989,362.950012,367.519989,364.220001,168760000
7/19/1990,365.320007,365.320007,361.290009,364.220001,365.320007,161990000
7/20/1990,361.609985,366.640015,361.579987,365.320007,361.609985,177810000
7/23/1990,355.309998,361.609985,350.089996,361.609985,355.309998,209030000
7/24/1990,355.790009,356.089996,351.459991,355.309998,355.790009,181920000
7/25/1990,357.089996,357.519989,354.799988,355.790009,357.089996,163530000
7/26/1990,355.910004,357.470001,353.950012,357.089996,355.910004,155040000
7/27/1990,353.440002,355.940002,352.140015,355.899994,353.440002,149070000
7/30/1990,355.549988,355.549988,351.149994,353.440002,355.549988,146470000
7/31/1990,356.149994,357.540009,353.910004,355.549988,356.149994,175380000
8/1/1990,355.519989,357.350006,353.820007,356.149994,355.519989,178260000
8/2/1990,351.480011,355.519989,349.730011,355.519989,351.480011,253090000
8/3/1990,344.859985,351.480011,338.200012,351.480011,344.859985,295880000
8/6/1990,334.429993,344.859985,333.269989,344.859985,334.429993,240400000
8/7/1990,334.829987,338.630005,332.220001,334.429993,334.829987,231580000
8/8/1990,338.350006,339.209991,334.829987,334.829987,338.350006,190400000
8/9/1990,339.940002,340.559998,337.559998,338.350006,339.940002,155810000
8/10/1990,335.519989,339.899994,334.220001,339.899994,335.519989,145340000
8/13/1990,338.839996,338.880005,332.019989,335.390015,338.839996,122820000
8/14/1990,339.390015,340.959991,337.190002,338.839996,339.390015,130320000
8/15/1990,340.059998,341.920013,339.380005,339.390015,340.059998,136710000
8/16/1990,332.390015,340.059998,332.390015,340.059998,332.390015,138850000
8/17/1990,327.829987,332.359985,324.630005,332.359985,327.829987,212560000
8/20/1990,328.51001,329.899994,327.070007,327.829987,328.51001,129630000
8/21/1990,321.859985,328.51001,318.779999,328.51001,321.859985,194630000
8/22/1990,316.549988,324.149994,316.549988,321.859985,316.549988,175550000
8/23/1990,307.059998,316.549988,306.559998,316.549988,307.059998,250440000
8/24/1990,311.51001,311.649994,306.179993,307.059998,311.51001,199040000
8/27/1990,321.440002,323.109985,311.549988,311.549988,321.440002,160150000
8/28/1990,321.339996,322.200012,320.25,321.440002,321.339996,127660000
8/29/1990,324.190002,325.829987,320.869995,321.339996,324.190002,134240000
8/30/1990,318.709991,324.570007,317.820007,324.190002,318.709991,120890000
8/31/1990,322.559998,322.570007,316.589996,318.709991,322.559998,96480000
9/4/1990,323.089996,323.089996,319.109985,322.559998,323.089996,92940000
9/5/1990,324.390015,324.519989,320.98999,323.089996,324.390015,120610000
9/6/1990,320.459991,324.390015,319.369995,324.390015,320.459991,125620000
9/7/1990,323.399994,324.179993,319.709991,320.459991,323.399994,123800000
9/10/1990,321.630005,326.529999,320.309998,323.420013,321.630005,119730000
9/11/1990,321.040009,322.179993,319.600006,321.630005,321.040009,113220000
9/12/1990,322.540009,322.549988,319.600006,321.040009,322.540009,129890000
9/13/1990,318.649994,322.51001,318.019989,322.51001,318.649994,123390000
9/14/1990,316.829987,318.649994,314.76001,318.649994,316.829987,133390000
9/17/1990,317.769989,318.049988,315.209991,316.829987,317.769989,110600000
9/18/1990,318.600006,318.850006,314.269989,317.769989,318.600006,141130000
9/19/1990,316.600006,319.350006,316.25,318.600006,316.600006,147530000
9/20/1990,311.480011,316.600006,310.549988,316.600006,311.480011,145100000
9/21/1990,311.320007,312.170013,307.980011,311.529999,311.320007,201050000
9/24/1990,304.589996,311.299988,303.579987,311.299988,304.589996,164070000
9/25/1990,308.26001,308.269989,304.230011,305.459991,308.26001,155940000
9/26/1990,305.059998,308.279999,303.049988,308.26001,305.059998,155570000
9/27/1990,300.970001,307.470001,299.100006,305.059998,300.970001,182690000
9/28/1990,306.049988,306.049988,295.980011,300.970001,306.049988,201010000
10/1/1990,314.940002,314.940002,306.100006,306.100006,314.940002,202210000
10/2/1990,315.209991,319.690002,314.940002,314.940002,315.209991,188360000
10/3/1990,311.399994,316.26001,310.700012,315.209991,311.399994,135490000
10/4/1990,312.690002,313.399994,308.589996,311.399994,312.690002,145410000
10/5/1990,311.5,314.790009,305.76001,312.690002,311.5,153380000
10/8/1990,313.480011,315.029999,311.5,311.5,313.480011,99470000
10/9/1990,305.100006,313.459991,305.089996,313.459991,305.100006,145610000
10/10/1990,300.390015,306.429993,299.209991,305.089996,300.390015,169190000
10/11/1990,295.459991,301.450012,294.51001,300.390015,295.459991,180060000
10/12/1990,300.029999,301.679993,295.220001,295.450012,300.029999,187940000
10/15/1990,303.230011,304.790009,296.410004,300.029999,303.230011,164980000
10/16/1990,298.920013,304.339996,298.119995,303.230011,298.920013,149570000
10/17/1990,298.76001,301.5,297.790009,298.920013,298.76001,161260000
10/18/1990,305.73999,305.73999,298.75,298.75,305.73999,204110000
10/19/1990,312.480011,312.480011,305.73999,305.73999,312.480011,221480000
10/22/1990,314.76001,315.829987,310.470001,312.480011,314.76001,152650000
10/23/1990,312.359985,315.059998,312.059998,314.76001,312.359985,146300000
10/24/1990,312.600006,313.51001,310.73999,312.359985,312.600006,149290000
10/25/1990,310.170013,313.709991,309.700012,312.600006,310.170013,141460000
10/26/1990,304.709991,310.170013,304.709991,310.170013,304.709991,130190000
10/29/1990,301.880005,307.410004,300.690002,304.73999,301.880005,133980000
10/30/1990,304.059998,304.359985,299.440002,301.880005,304.059998,153450000
10/31/1990,304,305.700012,302.329987,304.059998,304,156060000
11/1/1990,307.019989,307.269989,301.609985,303.98999,307.019989,159270000
11/2/1990,311.850006,311.940002,306.880005,307.019989,311.850006,168700000
11/5/1990,314.589996,314.609985,311.410004,311.850006,314.589996,147510000
11/6/1990,311.619995,314.76001,311.429993,314.589996,311.619995,142660000
11/7/1990,306.01001,311.619995,305.790009,311.619995,306.01001,149130000
11/8/1990,307.609985,309.769989,305.029999,306.01001,307.609985,155570000
11/9/1990,313.73999,313.779999,307.609985,307.609985,313.73999,145160000
11/12/1990,319.480011,319.769989,313.730011,313.73999,319.480011,161390000
11/13/1990,317.670013,319.480011,317.26001,319.480011,317.670013,160240000
11/14/1990,320.399994,321.700012,317.230011,317.660004,320.399994,179310000
11/15/1990,317.019989,320.399994,316.130005,320.399994,317.019989,151370000
11/16/1990,317.119995,318.799988,314.98999,317.019989,317.119995,165440000
11/19/1990,319.339996,319.390015,317.149994,317.149994,319.339996,140950000
11/20/1990,315.309998,319.339996,315.309998,319.339996,315.309998,161170000
11/21/1990,316.029999,316.149994,312.420013,315.309998,316.029999,140660000
11/23/1990,315.100006,317.299988,315.059998,316.029999,315.100006,63350000
11/26/1990,316.51001,316.51001,311.480011,315.079987,316.51001,131540000
11/27/1990,318.100006,318.690002,315.799988,316.51001,318.100006,147590000
11/28/1990,317.950012,319.959991,317.619995,318.109985,317.950012,145490000
11/29/1990,316.420013,317.950012,315.029999,317.950012,316.420013,140920000
11/30/1990,322.220001,323.019989,315.420013,316.420013,322.220001,192350000
12/3/1990,324.100006,324.899994,322.230011,322.230011,324.100006,177000000
12/4/1990,326.350006,326.769989,321.970001,324.109985,326.350006,185820000
12/5/1990,329.920013,329.920013,325.660004,326.359985,329.920013,205820000
12/6/1990,329.070007,333.980011,328.369995,329.940002,329.070007,256380000
12/7/1990,327.75,329.390015,326.390015,329.089996,327.75,164950000
12/10/1990,328.890015,328.970001,326.149994,327.75,328.890015,138650000
12/11/1990,326.440002,328.880005,325.649994,328.880005,326.440002,145330000
12/12/1990,330.190002,330.359985,326.440002,326.440002,330.190002,182270000
12/13/1990,329.339996,330.579987,328.769989,330.140015,329.339996,162110000
12/14/1990,326.820007,329.339996,325.160004,329.339996,326.820007,151010000
12/17/1990,326.019989,326.820007,324.459991,326.820007,326.019989,118560000
12/18/1990,330.049988,330.429993,325.75,326.019989,330.049988,176460000
12/19/1990,330.200012,330.799988,329.390015,330.040009,330.200012,180380000
12/20/1990,330.119995,330.73999,326.940002,330.200012,330.119995,174700000
12/21/1990,331.75,332.470001,330.119995,330.119995,331.75,233400000
12/24/1990,329.899994,331.73999,329.160004,331.73999,329.899994,57200000
12/26/1990,330.850006,331.690002,329.890015,329.890015,330.850006,78730000
12/27/1990,328.290009,331.040009,328.230011,330.850006,328.290009,102900000
12/28/1990,328.720001,328.720001,327.23999,328.290009,328.720001,111030000
12/31/1990,330.220001,330.230011,327.5,328.709991,330.220001,114130000
1/2/1991,326.450012,330.75,326.450012,330.200012,326.450012,126280000
1/3/1991,321.910004,326.529999,321.899994,326.459991,321.910004,141450000
1/4/1991,321,322.350006,318.869995,321.910004,321,140820000
1/7/1991,315.440002,320.970001,315.440002,320.970001,315.440002,130610000
1/8/1991,314.899994,316.970001,313.790009,315.440002,314.899994,143390000
1/9/1991,311.48999,320.730011,310.929993,314.899994,311.48999,191100000
1/10/1991,314.529999,314.769989,311.51001,311.51001,314.529999,124510000
1/11/1991,315.230011,315.23999,313.589996,314.529999,315.230011,123050000
1/14/1991,312.48999,315.230011,309.350006,315.230011,312.48999,120830000
1/15/1991,313.730011,313.730011,311.839996,312.48999,313.730011,110000000
1/16/1991,316.170013,316.940002,312.940002,313.730011,316.170013,134560000
1/17/1991,327.970001,327.970001,316.25,316.25,327.970001,319080000
1/18/1991,332.230011,332.230011,327.079987,327.929993,332.230011,226770000
1/21/1991,331.059998,332.230011,328.869995,332.230011,331.059998,136290000
1/22/1991,328.309998,331.26001,327.829987,331.059998,328.309998,177060000
1/23/1991,330.209991,331.040009,327.929993,328.299988,330.209991,168620000
1/24/1991,334.779999,335.829987,330.190002,330.209991,334.779999,223150000
1/25/1991,336.070007,336.920013,334.200012,334.779999,336.070007,194350000
1/28/1991,336.029999,337.410004,335.809998,336.059998,336.029999,141270000
1/29/1991,335.839996,336.029999,334.26001,336.029999,335.839996,155740000
1/30/1991,340.910004,340.910004,335.709991,335.799988,340.910004,226790000
1/31/1991,343.929993,343.929993,340.470001,340.920013,343.929993,204520000
2/1/1991,343.049988,344.899994,340.369995,343.910004,343.049988,246670000
2/4/1991,348.339996,348.709991,342.959991,343.049988,348.339996,250750000
2/5/1991,351.26001,351.839996,347.209991,348.339996,351.26001,290570000
2/6/1991,358.070007,358.070007,349.579987,351.26001,358.070007,276940000
2/7/1991,356.519989,363.429993,355.529999,358.070007,356.519989,292190000
2/8/1991,359.350006,359.350006,356.019989,356.519989,359.350006,187830000
2/11/1991,368.579987,368.579987,359.320007,359.359985,368.579987,265350000
2/12/1991,365.5,370.540009,365.5,368.579987,365.5,256160000
2/13/1991,369.019989,369.48999,364.640015,365.5,369.019989,209960000
2/14/1991,364.220001,370.26001,362.769989,369.019989,364.220001,230750000
2/15/1991,369.059998,369.48999,364.230011,364.230011,369.059998,228480000
2/19/1991,369.390015,370.109985,367.049988,369.059998,369.390015,189900000
2/20/1991,365.140015,369.369995,364.380005,369.369995,365.140015,185680000
2/21/1991,364.970001,366.790009,364.5,365.140015,364.970001,180770000
2/22/1991,365.649994,370.959991,364.230011,364.970001,365.649994,218760000
2/25/1991,367.26001,370.190002,365.160004,365.649994,367.26001,193820000
2/26/1991,362.809998,367.26001,362.190002,367.26001,362.809998,164170000
2/27/1991,367.73999,368.380005,362.809998,362.809998,367.73999,211410000
2/28/1991,367.070007,369.910004,365.950012,367.730011,367.070007,223010000
3/1/1991,370.470001,370.470001,363.730011,367.070007,370.470001,221510000
3/4/1991,369.329987,371.98999,369.070007,370.470001,369.329987,199830000
3/5/1991,376.720001,377.890015,369.329987,369.329987,376.720001,253700000
3/6/1991,376.170013,379.660004,375.019989,376.720001,376.170013,262290000
3/7/1991,375.910004,377.48999,375.579987,376.160004,375.910004,197060000
3/8/1991,374.950012,378.690002,374.429993,375.910004,374.950012,206850000
3/11/1991,372.959991,375.100006,372.519989,374.940002,372.959991,161600000
3/12/1991,370.029999,374.350006,369.549988,372.959991,370.029999,176440000
3/13/1991,374.570007,374.649994,370.029999,370.029999,374.570007,176000000
3/14/1991,373.5,378.279999,371.76001,374.589996,373.5,232070000
3/15/1991,373.589996,374.579987,370.209991,373.5,373.589996,237650000
3/18/1991,372.109985,374.089996,369.459991,373.589996,372.109985,163100000
3/19/1991,366.589996,372.109985,366.540009,372.109985,366.589996,177070000
3/20/1991,367.920013,368.850006,365.799988,366.589996,367.920013,196810000
3/21/1991,366.579987,371.01001,366.51001,367.940002,366.579987,199830000
3/22/1991,367.480011,368.220001,365.579987,366.579987,367.480011,160890000
3/25/1991,369.829987,371.309998,367.459991,367.480011,369.829987,153920000
3/26/1991,376.299988,376.299988,369.369995,369.829987,376.299988,198720000
3/27/1991,375.350006,378.480011,374.730011,376.279999,375.350006,201830000
3/28/1991,375.220001,376.600006,374.399994,375.350006,375.220001,150750000
4/1/1991,371.299988,375.220001,370.269989,375.220001,371.299988,144010000
4/2/1991,379.5,379.5,371.299988,371.299988,379.5,189530000
4/3/1991,378.940002,381.559998,378.48999,379.5,378.940002,213720000
4/4/1991,379.769989,381.880005,377.049988,378.940002,379.769989,198120000
4/5/1991,375.359985,381.119995,374.149994,379.779999,375.359985,187410000
4/8/1991,378.660004,378.76001,374.690002,375.350006,378.660004,138580000
4/9/1991,373.559998,379.019989,373.109985,378.649994,373.559998,169940000
4/10/1991,373.149994,374.829987,371.209991,373.570007,373.149994,167940000
4/11/1991,377.630005,379.529999,373.149994,373.149994,377.630005,196570000
4/12/1991,380.399994,381.070007,376.890015,377.649994,380.399994,198610000
4/15/1991,381.190002,382.320007,378.779999,380.399994,381.190002,161800000
4/16/1991,387.619995,387.619995,379.640015,381.190002,387.619995,214480000
4/17/1991,390.450012,391.26001,387.299988,387.619995,390.450012,246930000
4/18/1991,388.459991,390.970001,388.130005,390.450012,388.459991,217410000
4/19/1991,384.200012,388.459991,383.899994,388.459991,384.200012,195520000
4/22/1991,380.950012,384.190002,380.160004,384.190002,380.950012,164410000
4/23/1991,381.76001,383.549988,379.670013,380.950012,381.76001,167840000
4/24/1991,382.76001,383.019989,379.98999,381.76001,382.76001,166800000
4/25/1991,379.25,382.890015,378.429993,382.890015,379.25,166940000
4/26/1991,379.019989,380.109985,376.769989,379.25,379.019989,154550000
4/29/1991,373.660004,380.959991,373.660004,379.01001,373.660004,149860000
4/30/1991,375.339996,377.859985,373.01001,373.660004,375.339996,206230000
5/1/1991,380.290009,380.459991,375.269989,375.350006,380.290009,181900000
5/2/1991,380.519989,382.140015,379.820007,380.290009,380.519989,187090000
5/3/1991,380.799988,381,378.820007,380.519989,380.799988,158150000
5/6/1991,380.079987,380.779999,377.859985,380.779999,380.079987,129110000
5/7/1991,377.320007,380.910004,377.309998,380.079987,377.320007,153290000
5/8/1991,378.51001,379.26001,376.209991,377.329987,378.51001,157240000
5/9/1991,383.25,383.559998,378.51001,378.51001,383.25,180460000
5/10/1991,375.73999,383.910004,375.609985,383.26001,375.73999,172730000
5/13/1991,376.76001,377.019989,374.619995,375.73999,376.76001,129620000
5/14/1991,371.619995,375.529999,370.820007,375.51001,371.619995,207890000
5/15/1991,368.570007,372.470001,365.829987,371.549988,368.570007,193110000
5/16/1991,372.190002,372.51001,368.570007,368.570007,372.190002,154460000
5/17/1991,372.390015,373.01001,369.440002,372.190002,372.390015,174210000
5/20/1991,372.279999,373.649994,371.26001,372.390015,372.279999,109510000
5/21/1991,375.350006,376.660004,372.279999,372.279999,375.350006,176620000
5/22/1991,376.190002,376.5,374.399994,375.350006,376.190002,159310000
5/23/1991,374.959991,378.070007,373.549988,376.190002,374.959991,173080000
5/24/1991,377.48999,378.079987,374.970001,374.970001,377.48999,124640000
5/28/1991,381.940002,382.100006,377.119995,377.48999,381.940002,162350000
5/29/1991,382.790009,383.660004,381.369995,381.940002,382.790009,188450000
5/30/1991,386.959991,388.170013,382.5,382.790009,386.959991,234440000
5/31/1991,389.829987,389.850006,385.01001,386.959991,389.829987,232040000
6/3/1991,388.059998,389.809998,386.970001,389.809998,388.059998,173990000
6/4/1991,387.73999,388.059998,385.140015,388.059998,387.73999,180450000
6/5/1991,385.089996,388.230011,384.450012,387.73999,385.089996,186560000
6/6/1991,383.630005,385.850006,383.130005,385.100006,383.630005,168260000
6/7/1991,379.429993,383.630005,378.76001,383.630005,379.429993,169570000
6/10/1991,378.570007,379.75,377.950012,379.429993,378.570007,127720000
6/11/1991,381.049988,381.630005,378.570007,378.570007,381.049988,161610000
6/12/1991,376.649994,381.049988,374.459991,381.049988,376.649994,166140000
6/13/1991,377.630005,377.899994,376.079987,376.649994,377.630005,145650000
6/14/1991,382.290009,382.299988,377.630005,377.630005,382.290009,167950000
6/17/1991,380.130005,382.309998,380.130005,382.299988,380.130005,134230000
6/18/1991,378.589996,381.829987,377.98999,380.130005,378.589996,155200000
6/19/1991,375.089996,378.570007,374.359985,378.570007,375.089996,156440000
6/20/1991,375.420013,376.290009,373.869995,375.089996,375.420013,163980000
6/21/1991,377.75,377.75,375.329987,375.420013,377.75,193310000
6/24/1991,370.940002,377.73999,370.730011,377.73999,370.940002,137940000
6/25/1991,370.649994,372.619995,369.559998,370.940002,370.649994,155710000
6/26/1991,371.589996,372.730011,368.339996,370.649994,371.589996,187170000
6/27/1991,374.399994,374.399994,371.589996,371.589996,374.399994,163080000
6/28/1991,371.160004,374.399994,367.980011,374.399994,371.160004,163770000
7/1/1991,377.920013,377.920013,371.179993,371.179993,377.920013,167480000
7/2/1991,377.470001,377.929993,376.619995,377.920013,377.470001,157290000
7/3/1991,373.329987,377.470001,372.079987,377.470001,373.329987,140580000
7/5/1991,374.079987,375.51001,372.170013,373.339996,374.079987,69910000
7/8/1991,377.940002,377.940002,370.920013,374.089996,377.940002,138330000
7/9/1991,376.109985,378.579987,375.369995,377.940002,376.109985,151820000
7/10/1991,375.73999,380.350006,375.200012,376.109985,375.73999,178290000
7/11/1991,376.970001,377.679993,375.51001,375.730011,376.970001,157930000
7/12/1991,380.25,381.410004,375.790009,376.970001,380.25,174770000
7/15/1991,382.390015,383,380.23999,380.279999,382.390015,161750000
7/16/1991,381.540009,382.940002,380.799988,382.390015,381.540009,182990000
7/17/1991,381.179993,382.859985,381.130005,381.5,381.179993,195460000
7/18/1991,385.369995,385.369995,381.179993,381.179993,385.369995,200930000
