Date,Value
2001-02-01 00:00:00,40.699214582047404
2001-02-02 00:00:00,40.53929944780828
2001-02-05 00:00:00,40.56594930487593
2001-02-06 00:00:00,40.45933921538318
2001-02-07 00:00:00,40.219458518107864
2001-02-08 00:00:00,40.19280866104022
2001-02-09 00:00:00,39.80900359666415
2001-02-12 00:00:00,39.78768115231671
2001-02-13 00:00:00,39.8303271071338
2001-02-14 00:00:00,39.9476005510447
2001-02-15 00:00:00,40.091525984267676
2001-02-16 00:00:00,40.00623833912237
2001-02-20 00:00:00,39.96359238430527
2001-02-21 00:00:00,39.654415875145226
2001-02-22 00:00:00,39.179991488414764
2001-02-23 00:00:00,39.34523936598518
2001-02-26 00:00:00,39.52648227518283
2001-02-27 00:00:00,39.9476005510447
2001-02-28 00:00:00,40.112848428615116
2001-03-01 00:00:00,40.17148515057057
2001-03-02 00:00:00,40.62458709295359
2001-03-05 00:00:00,40.56594930487593
2001-03-06 00:00:00,40.42735235049537
2001-03-07 00:00:00,40.72586976972614
2001-03-08 00:00:00,40.80583000215124
2001-03-09 00:00:00,40.82859525969302
2001-03-12 00:00:00,40.295534151007104
2001-03-13 00:00:00,40.3435075185444
2001-03-14 00:00:00,39.96503519749961
2001-03-15 00:00:00,39.8797475523543
2001-03-16 00:00:00,39.613216998011346
2001-03-19 00:00:00,39.95970778477941
2001-03-20 00:00:00,40.332848428615115
2001-03-21 00:00:00,39.60390924106805
2001-03-22 00:00:00,39.23943964729452
2001-03-23 00:00:00,39.36271719951085
2001-03-26 00:00:00,40.04877761131984
2001-03-27 00:00:00,40.03805470147715
2001-03-28 00:00:00,39.9040585272957
2001-03-29 00:00:00,40.03805470147715
2001-03-30 00:00:00,40.166694244599526
2001-04-02 00:00:00,40.3596498073902
2001-04-03 00:00:00,39.93085990607078
2001-04-04 00:00:00,39.89334097729998
2001-04-05 00:00:00,40.52044200049975
2001-04-06 00:00:00,40.11845347795541
2001-04-09 00:00:00,40.20421317337033
2001-04-10 00:00:00,40.3596498073902
2001-04-11 00:00:00,39.56102939336059
2001-04-12 00:00:00,39.496713373692295
2001-04-16 00:00:00,39.87190158943095
2001-04-17 00:00:00,40.016619601485694
2001-04-18 00:00:00,40.52044200049975
2001-04-19 00:00:00,40.691957103452005
2001-04-20 00:00:00,40.531163838373054
2001-04-23 00:00:00,40.198852254433675
2001-04-24 00:00:00,40.40252536722008
2001-04-25 00:00:00,40.434686592962414
2001-04-26 00:00:00,41.01354684951808
2001-04-27 00:00:00,41.57633292501893
2001-04-30 00:00:00,41.46377613870652
2001-05-01 00:00:00,41.51737460837909
2001-05-02 00:00:00,41.43161920084176
2001-05-03 00:00:00,41.45841521976987
2001-05-04 00:00:00,41.26546072894859
2001-05-07 00:00:00,41.19042287140697
2001-05-08 00:00:00,40.895634504115975
2001-05-09 00:00:00,41.061787616162185
2001-05-10 00:00:00,41.13146455476714
2001-05-11 00:00:00,41.09930654493299
2001-05-14 00:00:00,41.08322807600061
2001-05-15 00:00:00,41.415535372062415
2001-05-16 00:00:00,41.512012617473054
2001-05-17 00:00:00,41.80680634461102
2001-05-18 00:00:00,42.074798692973914
2001-05-21 00:00:00,42.19807731715962
2001-05-22 00:00:00,42.39638843903999
2001-05-23 00:00:00,42.63758476847477
2001-05-24 00:00:00,42.78229849265194
2001-05-25 00:00:00,42.66438078740288
2001-05-29 00:00:00,42.53038461322143
2001-05-30 00:00:00,42.23559624593043
2001-05-31 00:00:00,42.41246797994176
2001-06-01 00:00:00,42.449985836743174
2001-06-04 00:00:00,42.57326446092889
2001-06-05 00:00:00,42.8251783403594
2001-06-06 00:00:00,42.98597053346895
2001-06-07 00:00:00,43.04492992207818
2001-06-08 00:00:00,43.33182507305986
2001-06-11 00:00:00,43.69629466683339
2001-06-12 00:00:00,44.06076426060692
2001-06-13 00:00:00,44.16795905601329
2001-06-14 00:00:00,44.039324872737886
2001-06-15 00:00:00,43.89461007659133
2001-06-18 00:00:00,44.13044119921188
2001-06-19 00:00:00,44.087565639382
2001-06-20 00:00:00,44.502247368364785
2001-06-21 00:00:00,44.67139738101171
2001-06-22 00:00:00,44.46951016994545
2001-06-25 00:00:00,44.20760166982748
2001-06-26 00:00:00,44.71504516011029
2001-06-27 00:00:00,44.496794260577815
2001-06-28 00:00:00,44.87873879114127
2001-06-29 00:00:00,44.92239093534514
2001-07-02 00:00:00,45.26068332170472
2001-07-03 00:00:00,45.31525150296945
2001-07-05 00:00:00,45.15155787193848
2001-07-06 00:00:00,45.086080201270825
2001-07-09 00:00:00,44.27853790466372
2001-07-10 00:00:00,44.33855810243911
2001-07-11 00:00:00,43.978434733234145
2001-07-12 00:00:00,44.409489972170064
2001-07-13 00:00:00,44.58955165677254
2001-07-16 00:00:00,44.5404420396764
2001-07-17 00:00:00,44.56226756614018
2001-07-18 00:00:00,44.846001592721926
2001-07-19 00:00:00,44.638656908763394
2001-07-20 00:00:00,44.52407289482857
2001-07-23 00:00:00,44.46951016994545
2001-07-24 00:00:00,44.11484427363275
2001-07-25 00:00:00,44.06028154874963
2001-07-26 00:00:00,44.35492615601062
2001-07-27 00:00:00,44.409489972170064
2001-07-30 00:00:00,44.032997458117265
2001-07-31 00:00:00,44.147585837157386
2001-08-01 00:00:00,44.33310062954684
2001-08-02 00:00:00,44.60046223745179
2001-08-03 00:00:00,44.82417606625815
2001-08-06 00:00:00,44.933301516024386
2001-08-07 00:00:00,44.96604307954902
2001-08-08 00:00:00,45.086080201270825
2001-08-09 00:00:00,45.28796741233708
2001-08-10 00:00:00,45.560786493134295
2001-08-13 00:00:00,45.577154546705806
2001-08-14 00:00:00,45.7954109026199
2001-08-15 00:00:00,46.013667258533985
2001-08-16 00:00:00,46.28102886643893
2001-08-17 00:00:00,46.35195964489356
2001-08-20 00:00:00,46.488369185292164
2001-08-21 00:00:00,46.94124995069186
2001-08-22 00:00:00,46.87031917223723
2001-08-23 00:00:00,46.73390963183863
2001-08-24 00:00:00,46.29739692001044
2001-08-27 00:00:00,46.548390474343876
2001-08-28 00:00:00,46.32468101064281
2001-08-29 00:00:00,45.76812790326385
2001-08-30 00:00:00,45.457114151155025
2001-08-31 00:00:00,45.3425301372202
2001-09-04 00:00:00,45.36981422785257
2001-09-05 00:00:00,44.99878027796836
2001-09-06 00:00:00,44.59500912966481
2001-09-07 00:00:00,44.30581653891448
2001-09-10 00:00:00,44.103933692953504
2001-09-17 00:00:00,42.396082973333996
2001-09-18 00:00:00,43.00719989687239
2001-09-19 00:00:00,42.50521387948185
2001-09-20 00:00:00,41.53397795184378
2001-09-21 00:00:00,40.40450804861965
2001-09-24 00:00:00,41.086555750612675
2001-09-25 00:00:00,41.561257677370854
2001-09-26 00:00:00,42.45065115459873
2001-09-27 00:00:00,42.55977660436497
2001-09-28 00:00:00,43.247281779250265
2001-10-01 00:00:00,43.99874265448076
2001-10-02 00:00:00,43.715012993004315
2001-10-03 00:00:00,42.91292380418418
2001-10-04 00:00:00,43.44764701999407
2001-10-05 00:00:00,43.16937483140989
2001-10-08 00:00:00,43.16937483140989
2001-10-09 00:00:00,43.267589700496885
2001-10-10 00:00:00,43.829595915662814
2001-10-11 00:00:00,44.16538718433279
2001-10-12 00:00:00,44.22230020625914
2001-10-15 00:00:00,44.27921891960152
2001-10-16 00:00:00,43.88081638328501
2001-10-17 00:00:00,43.601938136541385
2001-10-18 00:00:00,43.25476175926309
2001-10-19 00:00:00,42.8791260253136
2001-10-22 00:00:00,42.5091873988011
2001-10-23 00:00:00,42.531954201168126
2001-10-24 00:00:00,41.91728013262171
2001-10-25 00:00:00,42.23030459892466
2001-10-26 00:00:00,42.088019198400765
2001-10-29 00:00:00,42.3156769775222
2001-10-30 00:00:00,42.12785911054746
2001-10-31 00:00:00,42.35551688966889
2001-11-01 00:00:00,43.18077448927387
2001-11-02 00:00:00,42.799446201020224
2001-11-05 00:00:00,42.827905557691416
2001-11-06 00:00:00,43.50518520246835
2001-11-07 00:00:00,43.493800093860024
2001-11-08 00:00:00,43.48811209268868
2001-11-09 00:00:00,43.33444158355647
2001-11-12 00:00:00,43.539332560310875
2001-11-13 00:00:00,43.80113769727483
2001-11-14 00:00:00,44.30198003055252
2001-11-15 00:00:00,44.42150432012541
2001-11-16 00:00:00,44.734528786428356
2001-11-19 00:00:00,44.626395296879814
2001-11-20 00:00:00,44.59224338590447
2001-11-21 00:00:00,44.59224338590447
2001-11-23 00:00:00,44.84836052169709
2001-11-26 00:00:00,44.87112163264809
2001-11-27 00:00:00,44.70607512117319
2001-11-28 00:00:00,44.87681418695225
2001-11-29 00:00:00,44.9337272088786
2001-11-30 00:00:00,45.13293132274487
2001-12-03 00:00:00,45.05893949962284
2001-12-04 00:00:00,45.47441514571901
2001-12-05 00:00:00,45.679306122473406
2001-12-06 00:00:00,45.77605905654646
2001-12-07 00:00:00,46.009404836839224
2001-12-10 00:00:00,45.58254863526755
2001-12-11 00:00:00,45.787439612021956
2001-12-12 00:00:00,45.445955789047815
2001-12-13 00:00:00,45.0247921417803
2001-12-14 00:00:00,45.7437897206493
2001-12-17 00:00:00,46.36415179036706
2001-12-18 00:00:00,46.28447196607368
2001-12-19 00:00:00,46.267398856294015
2001-12-20 00:00:00,45.89745567664869
2001-12-21 00:00:00,46.1137272088786
2001-12-24 00:00:00,46.42675736659757
2001-12-26 00:00:00,46.483670388523926
2001-12-27 00:00:00,46.60046703693248
2001-12-28 00:00:00,46.863249276451555
2001-12-31 00:00:00,46.60046703693248
2002-01-02 00:00:00,46.863249276451555
2002-01-03 00:00:00,47.00924070721932
2002-01-04 00:00:00,47.00339988205716
2002-01-07 00:00:00,46.880767080212244
2002-01-08 00:00:00,46.804853872075896
2002-01-09 00:00:00,46.769812424897296
2002-01-10 00:00:00,46.65302161614598
2002-01-11 00:00:00,46.65302161614598
2002-01-14 00:00:00,46.810694697238056
2002-01-15 00:00:00,46.804853872075896
2002-01-16 00:00:00,46.7172578456838
2002-01-17 00:00:00,46.83404865443511
2002-01-18 00:00:00,46.65886244130814
2002-01-22 00:00:00,46.74061647460664
2002-01-23 00:00:00,46.65886244130814
2002-01-24 00:00:00,46.45447560616471
2002-01-25 00:00:00,46.52454798913891
2002-01-28 00:00:00,46.542065792899585
2002-01-29 00:00:00,46.22672897416701
2002-01-30 00:00:00,46.68222107023098
2002-01-31 00:00:00,46.65302161614598
2002-02-01 00:00:00,46.83404865443511
2002-02-04 00:00:00,46.828212500998745
2002-02-05 00:00:00,46.7172578456838
2002-02-06 00:00:00,46.425274984148274
2002-02-07 00:00:00,46.45447560616471
2002-02-08 00:00:00,46.425274984148274
2002-02-11 00:00:00,46.863249276451555
2002-02-12 00:00:00,46.7172578456838
2002-02-13 00:00:00,46.8574084512894
2002-02-14 00:00:00,47.06763611159498
2002-02-15 00:00:00,47.33042419077129
2002-02-19 00:00:00,47.14355515938855
2002-02-20 00:00:00,47.33042419077129
2002-02-21 00:00:00,47.00924070721932
2002-02-22 00:00:00,47.56400580827392
2002-02-25 00:00:00,47.645761009503865
2002-02-26 00:00:00,47.692479435281
2002-02-27 00:00:00,47.593206430290365
2002-02-28 00:00:00,47.575688626529676
2002-03-01 00:00:00,48.0603813446101
2002-03-04 00:00:00,48.58010967021189
2002-03-05 00:00:00,49.21078914733428
2002-03-06 00:00:00,49.55533125980909
2002-03-07 00:00:00,49.578691056663374
2002-03-08 00:00:00,50.08712930720022
2002-03-11 00:00:00,49.70170959411044
2002-03-12 00:00:00,49.520681387889866
2002-03-13 00:00:00,49.75426884504973
2002-03-14 00:00:00,50.02873390282456
2002-03-15 00:00:00,50.291516142343646
2002-03-18 00:00:00,50.26232135998443
2002-03-19 00:00:00,50.49590297748706
2002-03-20 00:00:00,50.40621698769259
2002-03-21 00:00:00,50.58559494666642
2002-03-22 00:00:00,50.81879095725261
2002-03-25 00:00:00,50.286625702325146
2002-03-26 00:00:00,50.71116202928975
2002-03-27 00:00:00,51.087865668913715
2002-03-28 00:00:00,50.94435684399897
2002-04-01 00:00:00,51.00415547637513
2002-04-02 00:00:00,51.09384146616961
2002-04-03 00:00:00,51.07590450738611
2002-04-04 00:00:00,51.18353343534896
2002-04-05 00:00:00,51.655906037285156
2002-04-08 00:00:00,52.12229686258057
2002-04-09 00:00:00,52.52889503488469
2002-04-10 00:00:00,53.12683352356724
2002-04-11 00:00:00,52.881681134961354
2002-04-12 00:00:00,53.449721503332796
2002-04-15 00:00:00,53.18065037930263
2002-04-16 00:00:00,52.31961775972278
2002-04-17 00:00:00,51.64394846338848
2002-04-18 00:00:00,51.87116389321087
2002-04-19 00:00:00,51.5961121884169
2002-04-22 00:00:00,50.992193118970555
2002-04-23 00:00:00,50.22683304933387
2002-04-24 00:00:00,50.54971983322245
2002-04-25 00:00:00,50.78291584380864
2002-04-26 00:00:00,50.6095136820907
2002-04-29 00:00:00,50.31652501851323
2002-04-30 00:00:00,51.09384146616961
2002-05-01 00:00:00,51.52435837389802
2002-05-02 00:00:00,52.164152556788345
2002-05-03 00:00:00,52.164152556788345
2002-05-06 00:00:00,51.733635649059934
2002-05-07 00:00:00,51.452609342887044
2002-05-08 00:00:00,51.273225404528326
2002-05-09 00:00:00,50.67528691584578
2002-05-10 00:00:00,50.22683304933387
2002-05-13 00:00:00,50.537758671694846
2002-05-14 00:00:00,50.794872221828335
2002-05-15 00:00:00,51.087865668913715
2002-05-16 00:00:00,50.872607812987994
2002-05-17 00:00:00,51.13569716037739
2002-05-20 00:00:00,50.76497888502514
2002-05-21 00:00:00,50.58559494666642
2002-05-22 00:00:00,50.34641835531642
2002-05-23 00:00:00,51.47652209892644
2002-05-24 00:00:00,51.51240199587832
2002-05-28 00:00:00,51.72167927104024
2002-05-29 00:00:00,52.17013313755214
2002-05-30 00:00:00,51.901063209398956
2002-05-31 00:00:00,52.080441168372786
2002-06-03 00:00:00,52.02064851538151
2002-06-04 00:00:00,52.080441168372786
2002-06-05 00:00:00,52.110340484560865
2002-06-06 00:00:00,51.901063209398956
2002-06-07 00:00:00,51.751578587228316
2002-06-10 00:00:00,52.02064851538151
2002-06-11 00:00:00,52.14023382136406
2002-06-12 00:00:00,52.026629096145314
2002-06-13 00:00:00,52.05054783156959
2002-06-14 00:00:00,52.35188508814992
2002-06-17 00:00:00,52.603018057519606
2002-06-18 00:00:00,52.465494596876574
2002-06-19 00:00:00,52.54322540452833
2002-06-20 00:00:00,52.73456572090674
2002-06-21 00:00:00,53.194975965438346
2002-06-24 00:00:00,53.00363564905994
2002-06-25 00:00:00,53.29064851538151
2002-06-26 00:00:00,53.10688520828715
2002-06-27 00:00:00,53.315149962974786
2002-06-28 00:00:00,53.41315330320314
2002-07-01 00:00:00,53.070135487041995
2002-07-02 00:00:00,52.524978278091545
2002-07-03 00:00:00,51.8205604347124
2002-07-05 00:00:00,52.03494687608121
2002-07-08 00:00:00,51.72867878116522
2002-07-09 00:00:00,51.21415083185112
2002-07-10 00:00:00,50.56486492077399
2002-07-11 00:00:00,49.646060636026036
2002-07-12 00:00:00,49.46229732893168
2002-07-15 00:00:00,49.08865025313418
2002-07-16 00:00:00,49.12539997437934
2002-07-17 00:00:00,49.18665849365206
2002-07-18 00:00:00,47.906455406758475
2002-07-19 00:00:00,47.03665401719708
2002-07-22 00:00:00,46.30773472622465
2002-07-23 00:00:00,44.68451259809755
2002-07-24 00:00:00,44.96015755873908
2002-07-25 00:00:00,46.15460067876666
2002-07-26 00:00:00,47.77782280689377
2002-07-29 00:00:00,49.8910702116693
2002-07-30 00:00:00,50.65674044895927
2002-07-31 00:00:00,50.89562956299374
2002-08-01 00:00:00,50.19121661990412
2002-08-02 00:00:00,49.08865025313418
2002-08-05 00:00:00,48.24335153623844
2002-08-06 00:00:00,48.36585754913245
2002-08-07 00:00:00,49.37041567538451
2002-08-08 00:00:00,49.38266884932591
2002-08-09 00:00:00,48.76400607252324
2002-08-12 00:00:00,49.333664729066975
2002-08-13 00:00:00,48.7823821582182
2002-08-14 00:00:00,49.13765437339312
2002-08-15 00:00:00,49.43166806929533
2002-08-16 00:00:00,49.98295186521648
2002-08-19 00:00:00,49.90945119765378
2002-08-20 00:00:00,49.707313029936856
2002-08-21 00:00:00,49.95232873094202
2002-08-22 00:00:00,50.09933496635694
2002-08-23 00:00:00,50.074833518763654
2002-08-26 00:00:00,50.42397914696787
2002-08-27 00:00:00,50.65674044895927
2002-08-28 00:00:00,51.07939287008809
2002-08-29 00:00:00,50.84050375605362
2002-08-30 00:00:00,51.07939287008809
2002-09-03 00:00:00,50.54648393478952
2002-09-04 00:00:00,50.67512143494375
2002-09-05 00:00:00,50.50360640150128
2002-09-06 00:00:00,50.51586080051505
2002-09-09 00:00:00,50.60161464201915
2002-09-10 00:00:00,50.51586080051505
2002-09-11 00:00:00,50.59548805504845
2002-09-12 00:00:00,50.22796756622165
2002-09-13 00:00:00,50.86731302993685
2002-09-16 00:00:00,50.80606063602603
2002-09-17 00:00:00,50.322155820986396
2002-09-18 00:00:00,50.316029234015694
2002-09-19 00:00:00,49.948508745188896
2002-09-20 00:00:00,50.162895186557705
2002-09-23 00:00:00,50.02200941275159
2002-09-24 00:00:00,49.48298001584421
2002-09-25 00:00:00,49.357533228707595
2002-09-26 00:00:00,49.93459296566559
2002-09-27 00:00:00,49.58334095809869
2002-09-30 00:00:00,49.01882351634156
2002-10-01 00:00:00,48.8808294160824
2002-10-02 00:00:00,48.32886054192822
2002-10-03 00:00:00,48.548393360277636
2002-10-04 00:00:00,47.507172105895314
2002-10-07 00:00:00,46.102155294264804
2002-10-08 00:00:00,45.53763785250767
2002-10-09 00:00:00,44.45878469460107
2002-10-10 00:00:00,45.53763785250767
2002-10-11 00:00:00,46.54122093096363
2002-10-14 00:00:00,45.95788753744437
2002-10-15 00:00:00,46.85484103500625
2002-10-16 00:00:00,46.60394996969382
2002-10-17 00:00:00,47.04301560639266
2002-10-18 00:00:00,47.199825658413964
2002-10-21 00:00:00,46.98029284006455
2002-10-22 00:00:00,46.05197482313757
2002-10-23 00:00:00,46.070790774899706
2002-10-24 00:00:00,46.63530821665684
2002-10-25 00:00:00,47.33781975867313
2002-10-28 00:00:00,47.01165108702756
2002-10-29 00:00:00,46.72939550235004
2002-10-30 00:00:00,46.710579550587894
2002-10-31 00:00:00,47.03674194983139
2002-11-01 00:00:00,47.31272889586931
2002-11-04 00:00:00,48.04659868484862
2002-11-05 00:00:00,48.07168954765244
2002-11-06 00:00:00,48.579751607240645
2002-11-07 00:00:00,48.35394513232996
2002-11-08 00:00:00,47.946242760515815
2002-11-11 00:00:00,47.63889129511279
2002-11-12 00:00:00,47.95251139915541
2002-11-13 00:00:00,47.500903467255704
2002-11-14 00:00:00,48.47312202634658
2002-11-15 00:00:00,48.510755184351275
2002-11-18 00:00:00,48.115596362218405
2002-11-19 00:00:00,48.297496022563124
2002-11-20 00:00:00,48.44803241802317
2002-11-21 00:00:00,48.642480645970835
2002-11-22 00:00:00,48.87455575952113
2002-11-25 00:00:00,48.931009887209626
2002-11-26 00:00:00,48.85573980775899
2002-11-27 00:00:00,49.23835633469098
2002-11-29 00:00:00,49.31362641414162
2002-12-02 00:00:00,49.42653090607738
2002-12-03 00:00:00,49.5519764387336
2002-12-04 00:00:00,49.11291080203476
2002-12-05 00:00:00,49.14426904899778
2002-12-06 00:00:00,49.20072317668628
2002-12-09 00:00:00,49.32616996382291
2002-12-10 00:00:00,49.14426904899778
2002-12-11 00:00:00,49.10663589099308
2002-12-12 00:00:00,49.1693599118016
2002-12-13 00:00:00,49.699969103954544
2002-12-16 00:00:00,49.85050549941458
2002-12-17 00:00:00,49.6811531521924
2002-12-18 00:00:00,49.48670492424473
2002-12-19 00:00:00,49.23581260445189
2002-12-20 00:00:00,49.555701347134104
2002-12-23 00:00:00,49.52434310017109
2002-12-24 00:00:00,49.94707351669554
2002-12-26 00:00:00,49.816999117405395
2002-12-27 00:00:00,49.78448539522651
2002-12-30 00:00:00,49.90804846542805
2002-12-31 00:00:00,50.272249759633596
2003-01-02 00:00:00,50.272249759633596
2003-01-03 00:00:00,50.90959129367727
2003-01-06 00:00:00,51.312812436330404
2003-01-07 00:00:00,50.72749389833693
2003-01-08 00:00:00,49.96007796500311
2003-01-09 00:00:00,50.16819076048347
2003-01-10 00:00:00,49.882033065288034
2003-01-13 00:00:00,49.56336294861868
2003-01-14 00:00:00,49.43329375214844
2003-01-15 00:00:00,49.4267889265847
2003-01-16 00:00:00,48.99105406175267
2003-01-17 00:00:00,48.34070157587656
2003-01-21 00:00:00,48.236642576726446
2003-01-22 00:00:00,48.2886720763015
2003-01-23 00:00:00,48.41224034932294
2003-01-24 00:00:00,47.97000065892718
2003-01-27 00:00:00,47.540765416838994
2003-01-28 00:00:00,47.71636318943549
2003-01-29 00:00:00,48.0155253329385
2003-01-30 00:00:00,47.898461885480806
2003-01-31 00:00:00,48.41873997206678
2003-02-03 00:00:00,48.45126019777053
2003-02-04 00:00:00,48.32769192474909
2003-02-05 00:00:00,48.5618188196645
2003-02-06 00:00:00,48.5618188196645
2003-02-07 00:00:00,48.19111790271511
2003-02-10 00:00:00,48.51629414565317
2003-02-11 00:00:00,48.11957912926874
2003-02-12 00:00:00,47.74237858957551
2003-02-13 00:00:00,47.72286411288431
2003-02-14 00:00:00,47.61881031655407
2003-02-18 00:00:00,48.184613077151376
2003-02-19 00:00:00,48.51629414565317
2003-02-20 00:00:00,48.54881437135692
2003-02-21 00:00:00,49.1536421832217
